trial,deck,gain,loss,net,trial_type,agentN,data_set,population,information_level,deckN
51,C,50,-25.0,25.0,ahn-addict-low,Agent_2,ahn,addict,low,3
52,C,50,-25.0,25.0,ahn-addict-low,Agent_2,ahn,addict,low,3
53,B,100,0.0,100.0,ahn-addict-low,Agent_2,ahn,addict,low,2
54,B,100,0.0,100.0,ahn-addict-low,Agent_2,ahn,addict,low,2
55,B,100,0.0,100.0,ahn-addict-low,Agent_2,ahn,addict,low,2
56,D,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,4
57,D,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,4
58,D,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,4
59,A,100,-400.0,-300.0,ahn-addict-low,Agent_2,ahn,addict,low,1
60,C,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,3
61,C,50,-25.0,25.0,ahn-addict-low,Agent_2,ahn,addict,low,3
62,D,50,-125.0,-75.0,ahn-addict-low,Agent_2,ahn,addict,low,4
63,B,100,0.0,100.0,ahn-addict-low,Agent_2,ahn,addict,low,2
64,B,100,0.0,100.0,ahn-addict-low,Agent_2,ahn,addict,low,2
65,A,100,-400.0,-300.0,ahn-addict-low,Agent_2,ahn,addict,low,1
66,D,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,4
67,D,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,4
68,D,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,4
69,C,50,-25.0,25.0,ahn-addict-low,Agent_2,ahn,addict,low,3
70,C,50,-25.0,25.0,ahn-addict-low,Agent_2,ahn,addict,low,3
71,B,100,-2000.0,-1900.0,ahn-addict-low,Agent_2,ahn,addict,low,2
72,D,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,4
73,D,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,4
74,D,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,4
75,A,100,-400.0,-300.0,ahn-addict-low,Agent_2,ahn,addict,low,1
76,B,100,0.0,100.0,ahn-addict-low,Agent_2,ahn,addict,low,2
77,B,100,0.0,100.0,ahn-addict-low,Agent_2,ahn,addict,low,2
78,B,100,0.0,100.0,ahn-addict-low,Agent_2,ahn,addict,low,2
79,D,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,4
80,D,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,4
81,C,50,-25.0,25.0,ahn-addict-low,Agent_2,ahn,addict,low,3
82,C,50,-25.0,25.0,ahn-addict-low,Agent_2,ahn,addict,low,3
83,B,100,-2000.0,-1900.0,ahn-addict-low,Agent_2,ahn,addict,low,2
84,D,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,4
85,D,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,4
86,D,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,4
87,A,100,0.0,100.0,ahn-addict-low,Agent_2,ahn,addict,low,1
88,A,100,-400.0,-300.0,ahn-addict-low,Agent_2,ahn,addict,low,1
89,C,50,-25.0,25.0,ahn-addict-low,Agent_2,ahn,addict,low,3
90,C,50,-25.0,25.0,ahn-addict-low,Agent_2,ahn,addict,low,3
91,B,100,0.0,100.0,ahn-addict-low,Agent_2,ahn,addict,low,2
92,B,100,0.0,100.0,ahn-addict-low,Agent_2,ahn,addict,low,2
93,B,100,0.0,100.0,ahn-addict-low,Agent_2,ahn,addict,low,2
94,D,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,4
95,D,50,-125.0,-75.0,ahn-addict-low,Agent_2,ahn,addict,low,4
96,C,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,3
97,C,50,-25.0,25.0,ahn-addict-low,Agent_2,ahn,addict,low,3
98,A,100,0.0,100.0,ahn-addict-low,Agent_2,ahn,addict,low,1
99,A,100,-400.0,-300.0,ahn-addict-low,Agent_2,ahn,addict,low,1
100,D,50,0.0,50.0,ahn-addict-low,Agent_2,ahn,addict,low,4
1,A,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,1
2,A,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,1
3,A,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,1
4,A,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,1
5,A,100,-250.0,-150.0,ahn-addict-low,Agent_3,ahn,addict,low,1
6,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
7,D,50,-250.0,-200.0,ahn-addict-low,Agent_3,ahn,addict,low,4
8,C,50,-50.0,0.0,ahn-addict-low,Agent_3,ahn,addict,low,3
9,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
10,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
11,A,100,-280.0,-180.0,ahn-addict-low,Agent_3,ahn,addict,low,1
12,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
13,C,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,3
14,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
15,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
16,A,100,-280.0,-180.0,ahn-addict-low,Agent_3,ahn,addict,low,1
17,C,50,-45.0,5.0,ahn-addict-low,Agent_3,ahn,addict,low,3
18,C,50,-45.0,5.0,ahn-addict-low,Agent_3,ahn,addict,low,3
19,C,50,-45.0,5.0,ahn-addict-low,Agent_3,ahn,addict,low,3
20,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
21,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
22,A,100,-310.0,-210.0,ahn-addict-low,Agent_3,ahn,addict,low,1
23,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
24,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
25,D,50,-200.0,-150.0,ahn-addict-low,Agent_3,ahn,addict,low,4
26,C,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,3
27,C,50,-40.0,10.0,ahn-addict-low,Agent_3,ahn,addict,low,3
28,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
29,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
30,A,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,1
31,A,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,1
32,A,100,-340.0,-240.0,ahn-addict-low,Agent_3,ahn,addict,low,1
33,D,50,-175.0,-125.0,ahn-addict-low,Agent_3,ahn,addict,low,4
34,C,50,-35.0,15.0,ahn-addict-low,Agent_3,ahn,addict,low,3
35,C,50,-35.0,15.0,ahn-addict-low,Agent_3,ahn,addict,low,3
36,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
37,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
38,A,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,1
39,A,100,-340.0,-240.0,ahn-addict-low,Agent_3,ahn,addict,low,1
40,C,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,3
41,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
42,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
43,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
44,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
45,A,100,-370.0,-270.0,ahn-addict-low,Agent_3,ahn,addict,low,1
46,C,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,3
47,C,50,-30.0,20.0,ahn-addict-low,Agent_3,ahn,addict,low,3
48,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
49,B,100,-1850.0,-1750.0,ahn-addict-low,Agent_3,ahn,addict,low,2
50,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
51,D,50,-125.0,-75.0,ahn-addict-low,Agent_3,ahn,addict,low,4
52,C,50,-25.0,25.0,ahn-addict-low,Agent_3,ahn,addict,low,3
53,C,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,3
54,C,50,-25.0,25.0,ahn-addict-low,Agent_3,ahn,addict,low,3
55,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
56,A,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,1
57,A,100,-400.0,-300.0,ahn-addict-low,Agent_3,ahn,addict,low,1
58,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
59,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
60,C,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,3
61,C,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,3
62,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
63,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
64,A,100,-400.0,-300.0,ahn-addict-low,Agent_3,ahn,addict,low,1
65,C,50,-25.0,25.0,ahn-addict-low,Agent_3,ahn,addict,low,3
66,C,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,3
67,D,50,-125.0,-75.0,ahn-addict-low,Agent_3,ahn,addict,low,4
68,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
69,A,100,-400.0,-300.0,ahn-addict-low,Agent_3,ahn,addict,low,1
70,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
71,C,50,-25.0,25.0,ahn-addict-low,Agent_3,ahn,addict,low,3
72,C,50,-25.0,25.0,ahn-addict-low,Agent_3,ahn,addict,low,3
73,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
74,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
75,A,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,1
76,A,100,-400.0,-300.0,ahn-addict-low,Agent_3,ahn,addict,low,1
77,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
78,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
79,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
80,C,50,-25.0,25.0,ahn-addict-low,Agent_3,ahn,addict,low,3
81,C,50,-25.0,25.0,ahn-addict-low,Agent_3,ahn,addict,low,3
82,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
83,A,100,-400.0,-300.0,ahn-addict-low,Agent_3,ahn,addict,low,1
84,C,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,3
85,C,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,3
86,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
87,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
88,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
89,A,100,-400.0,-300.0,ahn-addict-low,Agent_3,ahn,addict,low,1
90,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
91,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
92,C,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,3
93,C,50,-25.0,25.0,ahn-addict-low,Agent_3,ahn,addict,low,3
94,B,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,2
95,A,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,1
96,A,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,1
97,A,100,0.0,100.0,ahn-addict-low,Agent_3,ahn,addict,low,1
98,A,100,-400.0,-300.0,ahn-addict-low,Agent_3,ahn,addict,low,1
99,D,50,0.0,50.0,ahn-addict-low,Agent_3,ahn,addict,low,4
100,C,50,-25.0,25.0,ahn-addict-low,Agent_3,ahn,addict,low,3
1,A,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,1
2,A,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,1
3,A,100,-250.0,-150.0,ahn-addict-low,Agent_4,ahn,addict,low,1
4,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
5,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
6,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
7,C,50,0.0,50.0,ahn-addict-low,Agent_4,ahn,addict,low,3
8,D,50,-250.0,-200.0,ahn-addict-low,Agent_4,ahn,addict,low,4
9,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
10,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
11,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
12,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
13,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
14,A,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,1
15,A,100,-280.0,-180.0,ahn-addict-low,Agent_4,ahn,addict,low,1
16,B,100,-1400.0,-1300.0,ahn-addict-low,Agent_4,ahn,addict,low,2
17,C,50,-45.0,5.0,ahn-addict-low,Agent_4,ahn,addict,low,3
18,C,50,-45.0,5.0,ahn-addict-low,Agent_4,ahn,addict,low,3
19,D,50,0.0,50.0,ahn-addict-low,Agent_4,ahn,addict,low,4
20,D,50,0.0,50.0,ahn-addict-low,Agent_4,ahn,addict,low,4
21,D,50,0.0,50.0,ahn-addict-low,Agent_4,ahn,addict,low,4
22,D,50,0.0,50.0,ahn-addict-low,Agent_4,ahn,addict,low,4
23,D,50,0.0,50.0,ahn-addict-low,Agent_4,ahn,addict,low,4
24,D,50,0.0,50.0,ahn-addict-low,Agent_4,ahn,addict,low,4
25,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
26,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
27,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
28,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
29,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
30,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
31,B,100,-1700.0,-1600.0,ahn-addict-low,Agent_4,ahn,addict,low,2
32,D,50,-175.0,-125.0,ahn-addict-low,Agent_4,ahn,addict,low,4
33,C,50,-35.0,15.0,ahn-addict-low,Agent_4,ahn,addict,low,3
34,C,50,0.0,50.0,ahn-addict-low,Agent_4,ahn,addict,low,3
35,C,50,0.0,50.0,ahn-addict-low,Agent_4,ahn,addict,low,3
36,C,50,0.0,50.0,ahn-addict-low,Agent_4,ahn,addict,low,3
37,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
38,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
39,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
40,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
41,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
42,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
43,B,100,0.0,100.0,ahn-addict-low,Agent_4,ahn,addict,low,2
