trial,deck,gain,loss,net,trial_type,agentN,date
38,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,2024-12-20 20:53:33
39,C,50,-50.0,0.0,wetzels-control-high,Agent_1,2024-12-20 20:53:36
40,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:37
41,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:38
42,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:39
43,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:41
44,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:42
45,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:42
46,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,2024-12-20 20:53:44
47,A,100,-250.0,-150.0,wetzels-control-high,Agent_1,2024-12-20 20:53:44
48,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:45
49,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:47
50,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:47
51,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:48
52,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,2024-12-20 20:53:49
53,C,50,-50.0,0.0,wetzels-control-high,Agent_1,2024-12-20 20:53:52
54,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:52
55,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:54
56,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:54
57,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:55
58,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:56
59,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:56
60,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:59
61,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:53:59
62,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:01
63,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,2024-12-20 20:54:02
64,A,100,0.0,100.0,wetzels-control-high,Agent_1,2024-12-20 20:54:03
65,A,100,-250.0,-150.0,wetzels-control-high,Agent_1,2024-12-20 20:54:04
66,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:05
67,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:06
68,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:08
69,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:11
70,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:11
71,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:14
72,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:15
73,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:16
74,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:16
75,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:17
76,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:19
77,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:19
78,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:20
79,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:20
80,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,2024-12-20 20:54:21
81,A,100,-250.0,-150.0,wetzels-control-high,Agent_1,2024-12-20 20:54:21
82,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:23
83,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:23
84,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:24
85,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:24
86,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:26
87,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:26
88,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,2024-12-20 20:54:27
89,C,50,-50.0,0.0,wetzels-control-high,Agent_1,2024-12-20 20:54:27
90,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:28
91,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:29
92,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:29
93,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:31
94,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:33
95,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:35
96,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,2024-12-20 20:54:36
97,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:37
98,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:38
99,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:39
100,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:39
101,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:41
102,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:42
103,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:42
104,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,2024-12-20 20:54:43
105,A,100,0.0,100.0,wetzels-control-high,Agent_1,2024-12-20 20:54:45
106,A,100,-250.0,-150.0,wetzels-control-high,Agent_1,2024-12-20 20:54:46
107,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:47
108,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:47
109,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:48
110,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:48
111,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:49
112,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:50
113,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:51
114,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:52
115,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:53
116,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:54
117,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,2024-12-20 20:54:54
118,C,50,-50.0,0.0,wetzels-control-high,Agent_1,2024-12-20 20:54:55
119,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:55
120,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:56
121,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:56
122,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:57
123,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:58
124,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:58
125,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:59
126,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:54:59
127,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:00
128,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:01
129,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,2024-12-20 20:55:04
130,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:05
131,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:07
132,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:09
133,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:10
134,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:10
135,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,2024-12-20 20:55:15
136,A,100,-250.0,-150.0,wetzels-control-high,Agent_1,2024-12-20 20:55:16
137,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:17
138,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:17
139,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:18
140,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:19
141,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:23
142,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:24
143,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:25
144,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:26
145,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:26
146,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:28
147,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,2024-12-20 20:55:29
148,C,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:31
149,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:32
150,D,50,0.0,50.0,wetzels-control-high,Agent_1,2024-12-20 20:55:33
1,A,100,-250.0,-150.0,wetzels-control-high,Agent_2,2024-12-20 20:55:33
2,B,100,0.0,100.0,wetzels-control-high,Agent_2,2024-12-20 20:55:33
3,B,100,-1250.0,-1150.0,wetzels-control-high,Agent_2,2024-12-20 20:55:33
4,C,50,-50.0,0.0,wetzels-control-high,Agent_2,2024-12-20 20:55:34
5,C,50,-50.0,0.0,wetzels-control-high,Agent_2,2024-12-20 20:55:36
6,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:37
7,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:37
8,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:38
9,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:39
10,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:39
11,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,2024-12-20 20:55:40
12,C,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:41
13,C,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:42
14,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:43
15,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:44
16,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:45
17,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:45
18,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:46
19,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:46
20,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:47
21,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:48
22,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,2024-12-20 20:55:48
23,C,50,-50.0,0.0,wetzels-control-high,Agent_2,2024-12-20 20:55:49
24,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:50
25,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:52
26,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:53
27,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:54
28,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:55
29,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:56
30,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:56
31,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:58
32,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:55:58
33,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:00
34,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:02
35,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:03
36,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,2024-12-20 20:56:03
37,C,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:04
38,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:06
39,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:06
40,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:07
41,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:09
42,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:09
43,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,2024-12-20 20:56:11
44,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:11
45,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:12
46,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:13
47,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:13
48,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:15
49,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:16
50,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:17
51,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:18
52,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:20
53,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:21
54,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:22
55,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:23
56,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:25
57,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:26
58,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:26
59,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,2024-12-20 20:56:27
60,C,50,-50.0,0.0,wetzels-control-high,Agent_2,2024-12-20 20:56:27
61,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:28
62,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:29
63,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:29
64,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:30
65,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,2024-12-20 20:56:30
66,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:31
67,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:32
68,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:32
69,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:33
70,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:33
71,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:34
72,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:35
73,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,2024-12-20 20:56:35
74,C,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:36
75,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:37
76,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:37
77,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:38
78,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:38
79,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:39
80,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:39
81,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:41
82,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:41
83,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:42
84,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:43
85,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:43
86,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:44
87,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:45
88,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:46
89,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,2024-12-20 20:56:48
90,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:49
91,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:49
92,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:50
93,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:53
94,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:53
95,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:54
96,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:54
97,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:56
98,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,2024-12-20 20:56:56
99,C,50,-50.0,0.0,wetzels-control-high,Agent_2,2024-12-20 20:56:57
100,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:57
101,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:58
102,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:58
103,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:56:59
104,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:02
105,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:04
106,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,2024-12-20 20:57:04
107,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:05
108,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:06
109,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:08
110,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:08
111,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:10
112,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:11
113,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:12
114,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:12
115,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:13
116,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:14
117,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:15
118,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:16
119,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:17
120,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,2024-12-20 20:57:17
121,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:18
122,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:23
123,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:24
124,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:25
125,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:25
126,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,2024-12-20 20:57:27
127,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:29
128,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:30
129,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:30
130,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:31
131,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:32
132,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:33
133,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:34
134,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:36
135,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:37
136,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,2024-12-20 20:57:38
137,C,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:39
138,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:39
139,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:41
140,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:42
141,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:42
142,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:43
143,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:45
144,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,2024-12-20 20:57:46
145,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:47
146,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:47
147,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:48
148,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:49
149,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:50
150,D,50,0.0,50.0,wetzels-control-high,Agent_2,2024-12-20 20:57:50
1,A,100,-250.0,-150.0,wetzels-control-high,Agent_3,2024-12-20 20:57:51
2,B,100,0.0,100.0,wetzels-control-high,Agent_3,2024-12-20 20:57:51
3,B,100,0.0,100.0,wetzels-control-high,Agent_3,2024-12-20 20:57:51
4,B,100,-1250.0,-1150.0,wetzels-control-high,Agent_3,2024-12-20 20:57:51
5,C,50,-50.0,0.0,wetzels-control-high,Agent_3,2024-12-20 20:57:52
6,C,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:57:53
7,C,50,-50.0,0.0,wetzels-control-high,Agent_3,2024-12-20 20:57:53
8,D,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:57:54
9,D,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:57:55
10,D,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:57:55
11,D,50,-250.0,-200.0,wetzels-control-high,Agent_3,2024-12-20 20:57:57
12,C,50,-50.0,0.0,wetzels-control-high,Agent_3,2024-12-20 20:57:58
13,C,50,-50.0,0.0,wetzels-control-high,Agent_3,2024-12-20 20:57:59
14,D,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:58:00
15,D,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:58:01
16,D,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:58:02
17,D,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:58:02
18,D,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:58:03
19,D,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:58:04
20,D,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:58:05
21,D,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:58:05
22,D,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:58:06
23,D,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:58:06
24,D,50,-250.0,-200.0,wetzels-control-high,Agent_3,2024-12-20 20:58:08
25,C,50,-50.0,0.0,wetzels-control-high,Agent_3,2024-12-20 20:58:08
26,D,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:58:09
27,D,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:58:09
28,D,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:58:11
29,D,50,0.0,50.0,wetzels-control-high,Agent_3,2024-12-20 20:58:11
