trial,deck,gain,loss,net,trial_type,agentN,data_set,population,information_level,deckN
36,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
37,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
38,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,wetzels,control,high,4
39,C,50,-50.0,0.0,wetzels-control-high,Agent_1,wetzels,control,high,3
40,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
41,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
42,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
43,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
44,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
45,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
46,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,wetzels,control,high,4
47,A,100,-250.0,-150.0,wetzels-control-high,Agent_1,wetzels,control,high,1
48,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
49,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
50,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
51,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
52,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,wetzels,control,high,4
53,C,50,-50.0,0.0,wetzels-control-high,Agent_1,wetzels,control,high,3
54,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
55,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
56,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
57,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
58,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
59,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
60,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
61,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
62,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
63,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,wetzels,control,high,4
64,A,100,0.0,100.0,wetzels-control-high,Agent_1,wetzels,control,high,1
65,A,100,-250.0,-150.0,wetzels-control-high,Agent_1,wetzels,control,high,1
66,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
67,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
68,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
69,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
70,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
71,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
72,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
73,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
74,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
75,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
76,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
77,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
78,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
79,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
80,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,wetzels,control,high,4
81,A,100,-250.0,-150.0,wetzels-control-high,Agent_1,wetzels,control,high,1
82,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
83,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
84,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
85,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
86,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
87,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
88,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,wetzels,control,high,4
89,C,50,-50.0,0.0,wetzels-control-high,Agent_1,wetzels,control,high,3
90,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
91,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
92,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
93,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
94,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
95,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
96,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,wetzels,control,high,4
97,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
98,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
99,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
100,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
101,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
102,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
103,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
104,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,wetzels,control,high,4
105,A,100,0.0,100.0,wetzels-control-high,Agent_1,wetzels,control,high,1
106,A,100,-250.0,-150.0,wetzels-control-high,Agent_1,wetzels,control,high,1
107,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
108,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
109,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
110,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
111,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
112,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
113,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
114,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
115,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
116,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
117,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,wetzels,control,high,4
118,C,50,-50.0,0.0,wetzels-control-high,Agent_1,wetzels,control,high,3
119,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
120,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
121,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
122,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
123,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
124,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
125,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
126,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
127,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
128,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
129,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,wetzels,control,high,4
130,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
131,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
132,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
133,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
134,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
135,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,wetzels,control,high,4
136,A,100,-250.0,-150.0,wetzels-control-high,Agent_1,wetzels,control,high,1
137,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
138,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
139,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
140,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
141,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
142,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
143,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
144,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
145,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
146,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
147,D,50,-250.0,-200.0,wetzels-control-high,Agent_1,wetzels,control,high,4
148,C,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,3
149,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
150,D,50,0.0,50.0,wetzels-control-high,Agent_1,wetzels,control,high,4
1,A,100,-250.0,-150.0,wetzels-control-high,Agent_2,wetzels,control,high,1
2,B,100,0.0,100.0,wetzels-control-high,Agent_2,wetzels,control,high,2
3,B,100,-1250.0,-1150.0,wetzels-control-high,Agent_2,wetzels,control,high,2
4,C,50,-50.0,0.0,wetzels-control-high,Agent_2,wetzels,control,high,3
5,C,50,-50.0,0.0,wetzels-control-high,Agent_2,wetzels,control,high,3
6,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
7,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
8,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
9,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
10,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
11,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,wetzels,control,high,4
12,C,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,3
13,C,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,3
14,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
15,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
16,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
17,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
18,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
19,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
20,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
21,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
22,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,wetzels,control,high,4
23,C,50,-50.0,0.0,wetzels-control-high,Agent_2,wetzels,control,high,3
24,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
25,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
26,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
27,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
28,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
29,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
30,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
31,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
32,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
33,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
34,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
35,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
36,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,wetzels,control,high,4
37,C,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,3
38,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
39,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
40,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
41,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
42,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
43,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,wetzels,control,high,4
44,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
45,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
46,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
47,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
48,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
49,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
50,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
51,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
52,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
53,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
54,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
55,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
56,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
57,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
58,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
59,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,wetzels,control,high,4
60,C,50,-50.0,0.0,wetzels-control-high,Agent_2,wetzels,control,high,3
61,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
62,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
63,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
64,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
65,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,wetzels,control,high,4
66,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
67,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
68,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
69,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
70,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
71,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
72,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
73,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,wetzels,control,high,4
74,C,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,3
75,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
76,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
77,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
78,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
79,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
80,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
81,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
82,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
83,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
84,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
85,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
86,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
87,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
88,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
89,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,wetzels,control,high,4
90,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
91,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
92,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
93,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
94,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
95,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
96,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
97,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
98,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,wetzels,control,high,4
99,C,50,-50.0,0.0,wetzels-control-high,Agent_2,wetzels,control,high,3
100,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
101,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
102,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
103,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
104,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
105,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
106,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,wetzels,control,high,4
107,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
108,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
109,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
110,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
111,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
112,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
113,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
114,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
115,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
116,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
117,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
118,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
119,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
120,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,wetzels,control,high,4
121,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
122,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
123,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
124,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
125,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
126,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,wetzels,control,high,4
127,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
128,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
129,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
130,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
131,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
132,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
133,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
134,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
135,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
136,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,wetzels,control,high,4
137,C,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,3
138,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
139,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
140,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
141,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
142,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
143,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
144,D,50,-250.0,-200.0,wetzels-control-high,Agent_2,wetzels,control,high,4
145,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
146,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
147,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
148,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
149,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
150,D,50,0.0,50.0,wetzels-control-high,Agent_2,wetzels,control,high,4
1,A,100,-250.0,-150.0,wetzels-control-high,Agent_3,wetzels,control,high,1
2,B,100,0.0,100.0,wetzels-control-high,Agent_3,wetzels,control,high,2
3,B,100,0.0,100.0,wetzels-control-high,Agent_3,wetzels,control,high,2
4,B,100,-1250.0,-1150.0,wetzels-control-high,Agent_3,wetzels,control,high,2
5,C,50,-50.0,0.0,wetzels-control-high,Agent_3,wetzels,control,high,3
6,C,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,3
7,C,50,-50.0,0.0,wetzels-control-high,Agent_3,wetzels,control,high,3
8,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
9,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
10,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
11,D,50,-250.0,-200.0,wetzels-control-high,Agent_3,wetzels,control,high,4
12,C,50,-50.0,0.0,wetzels-control-high,Agent_3,wetzels,control,high,3
13,C,50,-50.0,0.0,wetzels-control-high,Agent_3,wetzels,control,high,3
14,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
15,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
16,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
17,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
18,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
19,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
20,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
21,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
22,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
23,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
24,D,50,-250.0,-200.0,wetzels-control-high,Agent_3,wetzels,control,high,4
25,C,50,-50.0,0.0,wetzels-control-high,Agent_3,wetzels,control,high,3
26,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
27,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
28,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
29,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
30,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
31,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
32,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
33,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
34,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
35,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
36,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
37,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
38,D,50,-250.0,-200.0,wetzels-control-high,Agent_3,wetzels,control,high,4
39,C,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,3
40,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
41,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
42,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
43,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
44,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
45,D,50,0.0,50.0,wetzels-control-high,Agent_3,wetzels,control,high,4
