trial,deck,gain,loss,net,trial_type,agentN,date
35,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:16
36,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:17
37,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:19
38,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:22
39,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:24
40,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:25
41,D,50,0.0,50.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:26
42,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:27
43,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:33
44,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:35
45,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:37
46,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:37
47,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:38
48,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:39
49,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:45
50,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:48
51,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:53
52,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:56
53,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:57
54,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:04:58
55,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:05
56,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:05
57,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:09
58,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:12
59,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:12
60,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:13
61,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:14
62,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:14
63,B,100,-1250.0,-1150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:15
64,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:15
65,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:16
66,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:17
67,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:17
68,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:18
69,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:19
70,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:19
71,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:20
72,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:20
73,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:21
74,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:22
75,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:22
76,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:23
77,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:23
78,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:24
79,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:25
80,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:26
81,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:26
82,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:27
83,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:27
84,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:28
85,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:29
86,D,50,0.0,50.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:31
87,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:32
88,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:34
89,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:35
90,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:36
91,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:37
92,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:38
93,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:39
94,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:40
95,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:42
96,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:43
97,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:45
98,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:45
99,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:46
100,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:47
101,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:50
102,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:52
103,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:53
104,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:54
105,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:56
106,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:05:58
107,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:00
108,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:00
109,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:02
110,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:03
111,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:06
112,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:07
113,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:08
114,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:08
115,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:10
116,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:13
117,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:15
118,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:17
119,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:17
120,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:18
121,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:19
122,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:19
123,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:20
124,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:21
125,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:21
126,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:22
127,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:24
128,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:25
129,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:25
130,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:26
131,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:27
132,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:28
133,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:29
134,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:31
135,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:31
136,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:32
137,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:33
138,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:34
139,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:35
140,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:35
141,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:39
142,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:40
143,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:41
144,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:42
145,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:42
146,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:43
147,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:44
148,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:45
149,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:46
150,A,100,0.0,100.0,wetzels-addict-high,Agent_1,2024-12-21 20:06:47
1,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:47
2,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:47
3,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:47
4,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:47
5,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:47
6,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:47
7,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:48
8,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:48
9,C,50,-50.0,0.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:48
10,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:49
11,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:50
12,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:51
13,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:51
14,D,50,-250.0,-200.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:52
15,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:53
16,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:54
17,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:56
18,B,100,-1250.0,-1150.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:57
19,C,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:58
20,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:58
21,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:59
22,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:06:59
23,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:00
24,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:01
25,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:01
26,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:02
27,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:02
28,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:03
29,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:04
30,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:06
31,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:07
32,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:08
33,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:09
34,D,50,-250.0,-200.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:10
35,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:10
36,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:13
37,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:15
38,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:15
39,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:16
40,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:17
41,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:18
42,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:18
43,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:19
44,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:20
45,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:22
46,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:22
47,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:23
48,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:23
49,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:24
50,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:27
51,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:30
52,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:31
53,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:32
54,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:33
55,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:34
56,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:35
57,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:35
58,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:36
59,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:36
60,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:37
61,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:37
62,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:38
63,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:39
64,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:41
65,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:42
66,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:43
67,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:44
68,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:44
69,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:47
70,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:47
71,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:48
72,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:48
73,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:50
74,D,50,-250.0,-200.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:51
75,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:51
76,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:52
77,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:53
78,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:53
79,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:54
80,B,100,-1250.0,-1150.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:54
81,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:55
82,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:56
83,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:57
84,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:58
85,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:59
86,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:07:59
87,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:00
88,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:01
89,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:01
90,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:02
91,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:02
92,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:03
93,B,100,-1250.0,-1150.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:04
94,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:04
95,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:06
96,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:08
97,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:08
98,D,50,-250.0,-200.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:09
99,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:12
100,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:15
101,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:15
102,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:17
103,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:18
104,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:19
105,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:20
106,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:21
107,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:22
108,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:23
109,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:23
110,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:24
111,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:25
112,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:25
113,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:26
114,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:27
115,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:28
116,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:28
117,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:30
118,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:31
119,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:34
120,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:35
121,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:37
122,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:38
123,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:41
124,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:42
125,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:43
126,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:45
127,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:46
128,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:47
129,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:48
130,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:49
131,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:50
132,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:51
133,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:52
134,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:53
135,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:55
136,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:56
137,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:08:59
138,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:09:02
139,D,50,0.0,50.0,wetzels-addict-high,Agent_2,2024-12-21 20:09:04
140,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:09:07
141,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:09:08
142,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:09:08
143,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:09:10
144,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:09:10
145,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:09:12
146,B,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:09:12
147,B,100,-1250.0,-1150.0,wetzels-addict-high,Agent_2,2024-12-21 20:09:13
148,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:09:14
149,A,100,0.0,100.0,wetzels-addict-high,Agent_2,2024-12-21 20:09:17
150,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,2024-12-21 20:09:17
1,A,100,0.0,100.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:18
2,A,100,0.0,100.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:18
3,A,100,0.0,100.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:19
4,A,100,-250.0,-150.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:20
5,B,100,0.0,100.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:22
6,B,100,0.0,100.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:23
7,B,100,0.0,100.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:24
8,B,100,0.0,100.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:26
9,D,50,0.0,50.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:26
10,D,50,0.0,50.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:29
11,C,50,0.0,50.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:32
12,A,100,-250.0,-150.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:36
13,A,100,0.0,100.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:37
14,A,100,-250.0,-150.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:38
15,D,50,0.0,50.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:38
16,D,50,0.0,50.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:40
17,B,100,0.0,100.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:44
18,B,100,0.0,100.0,wetzels-addict-high,Agent_3,2024-12-21 20:09:47
