trial,deck,gain,loss,net,trial_type,date,data_set,population,information_level,deckN,subjID
29,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:40:30,ahn,control,high,2,1
30,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:40:31,ahn,control,high,2,1
31,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:40:31,ahn,control,high,2,1
32,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:40:32,ahn,control,high,2,1
33,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:40:32,ahn,control,high,2,1
34,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:40:33,ahn,control,high,2,1
35,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:40:34,ahn,control,high,2,1
36,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:40:34,ahn,control,high,2,1
37,B,100,-1700.0,-1600.0,ahn-control-high,2025-01-06 22:40:35,ahn,control,high,2,1
38,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:36,ahn,control,high,4,1
39,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:36,ahn,control,high,4,1
40,D,50,-175.0,-125.0,ahn-control-high,2025-01-06 22:40:37,ahn,control,high,4,1
41,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:37,ahn,control,high,3,1
42,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:39,ahn,control,high,3,1
43,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:39,ahn,control,high,4,1
44,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:40,ahn,control,high,4,1
45,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:41,ahn,control,high,4,1
46,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:41,ahn,control,high,4,1
47,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:42,ahn,control,high,4,1
48,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:42,ahn,control,high,4,1
49,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:43,ahn,control,high,4,1
50,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:43,ahn,control,high,4,1
51,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:44,ahn,control,high,4,1
52,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:45,ahn,control,high,4,1
53,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:45,ahn,control,high,4,1
54,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:46,ahn,control,high,4,1
55,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:47,ahn,control,high,4,1
56,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:47,ahn,control,high,4,1
57,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:48,ahn,control,high,4,1
58,D,50,-125.0,-75.0,ahn-control-high,2025-01-06 22:40:48,ahn,control,high,4,1
59,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:40:49,ahn,control,high,3,1
60,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:50,ahn,control,high,3,1
61,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:50,ahn,control,high,3,1
62,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:51,ahn,control,high,3,1
63,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:51,ahn,control,high,4,1
64,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:52,ahn,control,high,4,1
65,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:53,ahn,control,high,4,1
66,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:53,ahn,control,high,4,1
67,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:54,ahn,control,high,4,1
68,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:54,ahn,control,high,4,1
69,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:55,ahn,control,high,4,1
70,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:55,ahn,control,high,4,1
71,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:56,ahn,control,high,4,1
72,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:56,ahn,control,high,4,1
73,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:57,ahn,control,high,4,1
74,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:58,ahn,control,high,4,1
75,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:58,ahn,control,high,4,1
76,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:59,ahn,control,high,4,1
77,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:40:59,ahn,control,high,4,1
78,D,50,-125.0,-75.0,ahn-control-high,2025-01-06 22:41:01,ahn,control,high,4,1
79,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:41:02,ahn,control,high,3,1
80,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:41:02,ahn,control,high,3,1
81,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:03,ahn,control,high,3,1
82,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:03,ahn,control,high,4,1
83,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:04,ahn,control,high,4,1
84,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:04,ahn,control,high,4,1
85,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:05,ahn,control,high,4,1
86,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:05,ahn,control,high,4,1
87,D,50,-125.0,-75.0,ahn-control-high,2025-01-06 22:41:06,ahn,control,high,4,1
88,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:41:06,ahn,control,high,2,1
89,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:41:07,ahn,control,high,2,1
90,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:41:07,ahn,control,high,2,1
91,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:41:08,ahn,control,high,2,1
92,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:41:08,ahn,control,high,2,1
93,B,100,-2000.0,-1900.0,ahn-control-high,2025-01-06 22:41:09,ahn,control,high,2,1
94,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:09,ahn,control,high,4,1
95,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:10,ahn,control,high,4,1
96,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:11,ahn,control,high,4,1
97,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:11,ahn,control,high,4,1
98,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:12,ahn,control,high,4,1
99,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:12,ahn,control,high,4,1
100,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:13,ahn,control,high,4,1
1,A,100,0.0,100.0,ahn-control-high,2025-01-06 22:41:13,ahn,control,high,1,2
2,A,100,0.0,100.0,ahn-control-high,2025-01-06 22:41:13,ahn,control,high,1,2
3,A,100,-250.0,-150.0,ahn-control-high,2025-01-06 22:41:14,ahn,control,high,1,2
4,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:41:14,ahn,control,high,2,2
5,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:41:14,ahn,control,high,2,2
6,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:41:14,ahn,control,high,2,2
7,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:41:14,ahn,control,high,2,2
8,B,100,-1250.0,-1150.0,ahn-control-high,2025-01-06 22:41:14,ahn,control,high,2,2
9,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:14,ahn,control,high,3,2
10,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:15,ahn,control,high,3,2
11,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:16,ahn,control,high,3,2
12,C,50,-45.0,5.0,ahn-control-high,2025-01-06 22:41:30,ahn,control,high,3,2
13,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:31,ahn,control,high,4,2
14,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:31,ahn,control,high,4,2
15,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:32,ahn,control,high,4,2
16,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:46,ahn,control,high,4,2
17,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:46,ahn,control,high,4,2
18,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:47,ahn,control,high,4,2
19,D,50,-225.0,-175.0,ahn-control-high,2025-01-06 22:41:47,ahn,control,high,4,2
20,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:48,ahn,control,high,3,2
21,C,50,-40.0,10.0,ahn-control-high,2025-01-06 22:41:48,ahn,control,high,3,2
22,D,50,-200.0,-150.0,ahn-control-high,2025-01-06 22:41:49,ahn,control,high,4,2
23,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:50,ahn,control,high,3,2
24,C,50,-40.0,10.0,ahn-control-high,2025-01-06 22:41:50,ahn,control,high,3,2
25,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:51,ahn,control,high,4,2
26,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:51,ahn,control,high,4,2
27,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:52,ahn,control,high,4,2
28,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:52,ahn,control,high,4,2
29,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:53,ahn,control,high,4,2
30,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:53,ahn,control,high,4,2
31,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:54,ahn,control,high,4,2
32,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:54,ahn,control,high,4,2
33,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:55,ahn,control,high,4,2
34,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:55,ahn,control,high,4,2
35,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:56,ahn,control,high,4,2
36,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:41:57,ahn,control,high,4,2
37,D,50,-175.0,-125.0,ahn-control-high,2025-01-06 22:41:58,ahn,control,high,4,2
38,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:41:59,ahn,control,high,2,2
39,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:42:00,ahn,control,high,2,2
40,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:42:00,ahn,control,high,2,2
41,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:42:02,ahn,control,high,2,2
42,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:42:03,ahn,control,high,2,2
43,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:42:03,ahn,control,high,2,2
44,B,100,-1850.0,-1750.0,ahn-control-high,2025-01-06 22:42:04,ahn,control,high,2,2
45,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:05,ahn,control,high,4,2
46,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:05,ahn,control,high,4,2
47,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:06,ahn,control,high,4,2
48,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:06,ahn,control,high,4,2
49,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:07,ahn,control,high,4,2
50,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:08,ahn,control,high,4,2
51,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:08,ahn,control,high,4,2
52,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:09,ahn,control,high,4,2
53,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:10,ahn,control,high,4,2
54,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:11,ahn,control,high,4,2
55,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:11,ahn,control,high,4,2
56,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:12,ahn,control,high,4,2
57,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:12,ahn,control,high,4,2
58,D,50,-125.0,-75.0,ahn-control-high,2025-01-06 22:42:13,ahn,control,high,4,2
59,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:14,ahn,control,high,3,2
60,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:42:14,ahn,control,high,3,2
61,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:42:15,ahn,control,high,3,2
62,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:16,ahn,control,high,4,2
63,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:17,ahn,control,high,4,2
64,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:18,ahn,control,high,4,2
65,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:18,ahn,control,high,4,2
66,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:19,ahn,control,high,4,2
67,D,50,-125.0,-75.0,ahn-control-high,2025-01-06 22:42:19,ahn,control,high,4,2
68,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:42:20,ahn,control,high,3,2
69,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:20,ahn,control,high,4,2
70,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:21,ahn,control,high,4,2
71,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:22,ahn,control,high,4,2
72,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:22,ahn,control,high,4,2
73,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:23,ahn,control,high,4,2
74,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:24,ahn,control,high,4,2
75,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:24,ahn,control,high,4,2
76,D,50,-125.0,-75.0,ahn-control-high,2025-01-06 22:42:25,ahn,control,high,4,2
77,B,100,0.0,100.0,ahn-control-high,2025-01-06 22:42:25,ahn,control,high,2,2
78,B,100,-2000.0,-1900.0,ahn-control-high,2025-01-06 22:42:26,ahn,control,high,2,2
79,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:26,ahn,control,high,4,2
80,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:27,ahn,control,high,4,2
81,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:27,ahn,control,high,4,2
82,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:28,ahn,control,high,4,2
83,D,50,-125.0,-75.0,ahn-control-high,2025-01-06 22:42:29,ahn,control,high,4,2
84,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:29,ahn,control,high,3,2
85,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:42:30,ahn,control,high,3,2
86,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:30,ahn,control,high,4,2
87,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:31,ahn,control,high,4,2
88,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:32,ahn,control,high,4,2
89,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:32,ahn,control,high,4,2
90,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:33,ahn,control,high,4,2
91,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:33,ahn,control,high,4,2
92,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:34,ahn,control,high,4,2
93,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:34,ahn,control,high,4,2
94,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:35,ahn,control,high,4,2
95,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:35,ahn,control,high,4,2
96,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:36,ahn,control,high,4,2
97,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:37,ahn,control,high,4,2
98,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:38,ahn,control,high,4,2
99,D,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:39,ahn,control,high,4,2
100,D,50,-125.0,-75.0,ahn-control-high,2025-01-06 22:42:39,ahn,control,high,4,2
1,A,100,-250.0,-150.0,ahn-control-high,2025-01-06 22:42:40,ahn,control,high,1,3
2,B,100,-1250.0,-1150.0,ahn-control-high,2025-01-06 22:42:40,ahn,control,high,2,3
3,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:41,ahn,control,high,3,3
4,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:42,ahn,control,high,3,3
5,C,50,-50.0,0.0,ahn-control-high,2025-01-06 22:42:42,ahn,control,high,3,3
6,D,50,-250.0,-200.0,ahn-control-high,2025-01-06 22:42:43,ahn,control,high,4,3
7,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:44,ahn,control,high,3,3
8,C,50,-50.0,0.0,ahn-control-high,2025-01-06 22:42:45,ahn,control,high,3,3
9,C,50,-50.0,0.0,ahn-control-high,2025-01-06 22:42:46,ahn,control,high,3,3
10,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:47,ahn,control,high,3,3
11,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:47,ahn,control,high,3,3
12,C,50,-45.0,5.0,ahn-control-high,2025-01-06 22:42:48,ahn,control,high,3,3
13,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:48,ahn,control,high,3,3
14,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:49,ahn,control,high,3,3
15,C,50,-45.0,5.0,ahn-control-high,2025-01-06 22:42:49,ahn,control,high,3,3
16,C,50,-45.0,5.0,ahn-control-high,2025-01-06 22:42:50,ahn,control,high,3,3
17,C,50,-45.0,5.0,ahn-control-high,2025-01-06 22:42:51,ahn,control,high,3,3
18,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:52,ahn,control,high,3,3
19,C,50,-45.0,5.0,ahn-control-high,2025-01-06 22:42:52,ahn,control,high,3,3
20,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:42:53,ahn,control,high,3,3
21,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:04,ahn,control,high,3,3
22,C,50,-40.0,10.0,ahn-control-high,2025-01-06 22:43:04,ahn,control,high,3,3
23,C,50,-40.0,10.0,ahn-control-high,2025-01-06 22:43:05,ahn,control,high,3,3
24,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:05,ahn,control,high,3,3
25,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:06,ahn,control,high,3,3
26,C,50,-40.0,10.0,ahn-control-high,2025-01-06 22:43:07,ahn,control,high,3,3
27,C,50,-40.0,10.0,ahn-control-high,2025-01-06 22:43:07,ahn,control,high,3,3
28,C,50,-40.0,10.0,ahn-control-high,2025-01-06 22:43:08,ahn,control,high,3,3
29,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:09,ahn,control,high,3,3
30,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:09,ahn,control,high,3,3
31,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:10,ahn,control,high,3,3
32,C,50,-35.0,15.0,ahn-control-high,2025-01-06 22:43:11,ahn,control,high,3,3
33,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:12,ahn,control,high,3,3
34,C,50,-35.0,15.0,ahn-control-high,2025-01-06 22:43:12,ahn,control,high,3,3
35,C,50,-35.0,15.0,ahn-control-high,2025-01-06 22:43:13,ahn,control,high,3,3
36,C,50,-35.0,15.0,ahn-control-high,2025-01-06 22:43:14,ahn,control,high,3,3
37,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:22,ahn,control,high,3,3
38,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:23,ahn,control,high,3,3
39,C,50,-35.0,15.0,ahn-control-high,2025-01-06 22:43:23,ahn,control,high,3,3
40,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:25,ahn,control,high,3,3
41,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:25,ahn,control,high,3,3
42,C,50,-30.0,20.0,ahn-control-high,2025-01-06 22:43:26,ahn,control,high,3,3
43,C,50,-30.0,20.0,ahn-control-high,2025-01-06 22:43:27,ahn,control,high,3,3
44,C,50,-30.0,20.0,ahn-control-high,2025-01-06 22:43:27,ahn,control,high,3,3
45,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:28,ahn,control,high,3,3
46,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:29,ahn,control,high,3,3
47,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:30,ahn,control,high,3,3
48,C,50,-30.0,20.0,ahn-control-high,2025-01-06 22:43:30,ahn,control,high,3,3
49,C,50,-30.0,20.0,ahn-control-high,2025-01-06 22:43:31,ahn,control,high,3,3
50,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:32,ahn,control,high,3,3
51,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:34,ahn,control,high,3,3
52,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:35,ahn,control,high,3,3
53,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:35,ahn,control,high,3,3
54,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:36,ahn,control,high,3,3
55,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:37,ahn,control,high,3,3
56,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:40,ahn,control,high,3,3
57,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:40,ahn,control,high,3,3
58,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:41,ahn,control,high,3,3
59,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:41,ahn,control,high,3,3
60,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:42,ahn,control,high,3,3
61,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:42,ahn,control,high,3,3
62,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:43,ahn,control,high,3,3
63,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:43,ahn,control,high,3,3
64,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:44,ahn,control,high,3,3
65,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:45,ahn,control,high,3,3
66,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:46,ahn,control,high,3,3
67,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:46,ahn,control,high,3,3
68,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:47,ahn,control,high,3,3
69,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:48,ahn,control,high,3,3
70,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:48,ahn,control,high,3,3
71,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:49,ahn,control,high,3,3
72,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:50,ahn,control,high,3,3
73,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:50,ahn,control,high,3,3
74,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:52,ahn,control,high,3,3
75,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:52,ahn,control,high,3,3
76,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:53,ahn,control,high,3,3
77,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:53,ahn,control,high,3,3
78,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:54,ahn,control,high,3,3
79,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:54,ahn,control,high,3,3
80,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:55,ahn,control,high,3,3
81,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:55,ahn,control,high,3,3
82,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:56,ahn,control,high,3,3
83,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:56,ahn,control,high,3,3
84,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:57,ahn,control,high,3,3
85,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:43:58,ahn,control,high,3,3
86,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:58,ahn,control,high,3,3
87,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:43:59,ahn,control,high,3,3
88,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:44:00,ahn,control,high,3,3
89,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:44:00,ahn,control,high,3,3
90,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:44:01,ahn,control,high,3,3
91,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:44:02,ahn,control,high,3,3
92,C,50,0.0,50.0,ahn-control-high,2025-01-06 22:44:02,ahn,control,high,3,3
93,C,50,-25.0,25.0,ahn-control-high,2025-01-06 22:44:03,ahn,control,high,3,3
