trial,deck,gain,loss,net,trial_type,agentN,date
72,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:04
73,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:06
74,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:07
75,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:08
76,D,50,-125.0,-75.0,ahn-control-high,Agent_1,2024-12-20 13:32:10
77,C,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:10
78,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:11
79,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:11
80,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:13
81,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:14
82,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:14
83,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:15
84,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:16
85,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:17
86,D,50,-125.0,-75.0,ahn-control-high,Agent_1,2024-12-20 13:32:17
87,C,50,-25.0,25.0,ahn-control-high,Agent_1,2024-12-20 13:32:18
88,C,50,-25.0,25.0,ahn-control-high,Agent_1,2024-12-20 13:32:20
89,C,50,-25.0,25.0,ahn-control-high,Agent_1,2024-12-20 13:32:21
90,C,50,-25.0,25.0,ahn-control-high,Agent_1,2024-12-20 13:32:23
91,C,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:24
92,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:26
93,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:27
94,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:28
95,D,50,-125.0,-75.0,ahn-control-high,Agent_1,2024-12-20 13:32:28
96,C,50,-25.0,25.0,ahn-control-high,Agent_1,2024-12-20 13:32:29
97,C,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:29
98,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:31
99,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:32
100,D,50,0.0,50.0,ahn-control-high,Agent_1,2024-12-20 13:32:33
1,A,100,-250.0,-150.0,ahn-control-high,Agent_2,2024-12-20 13:32:33
2,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:32:34
3,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:32:34
4,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:32:35
5,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:32:37
6,C,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:32:37
7,B,100,-1250.0,-1150.0,ahn-control-high,Agent_2,2024-12-20 13:32:38
8,C,50,-50.0,0.0,ahn-control-high,Agent_2,2024-12-20 13:32:40
9,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:32:40
10,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:32:41
11,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:32:43
12,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:32:43
13,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:32:44
14,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:32:45
15,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:32:45
16,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:32:46
17,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:32:46
18,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:32:48
19,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:32:48
20,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:32:49
21,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:32:50
22,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:32:51
23,B,100,-1550.0,-1450.0,ahn-control-high,Agent_2,2024-12-20 13:32:51
24,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:32:52
25,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:32:53
26,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:32:54
27,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:32:54
28,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:32:55
29,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:32:55
30,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:32:56
31,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:32:58
32,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:32:59
33,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:00
34,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:00
35,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:01
36,B,100,-1700.0,-1600.0,ahn-control-high,Agent_2,2024-12-20 13:33:01
37,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:02
38,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:03
39,D,50,-175.0,-125.0,ahn-control-high,Agent_2,2024-12-20 13:33:04
40,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:08
41,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:09
42,B,100,-1850.0,-1750.0,ahn-control-high,Agent_2,2024-12-20 13:33:10
43,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:10
44,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:11
45,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:11
46,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:13
47,D,50,-150.0,-100.0,ahn-control-high,Agent_2,2024-12-20 13:33:14
48,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:15
49,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:15
50,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:16
51,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:17
52,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:18
53,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:18
54,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:19
55,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:19
56,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:21
57,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:21
58,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:23
59,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:24
60,B,100,-2000.0,-1900.0,ahn-control-high,Agent_2,2024-12-20 13:33:24
61,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:25
62,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:27
63,D,50,-125.0,-75.0,ahn-control-high,Agent_2,2024-12-20 13:33:28
64,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:29
65,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:31
66,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:32
67,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:34
68,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:35
69,B,100,-2000.0,-1900.0,ahn-control-high,Agent_2,2024-12-20 13:33:36
70,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:36
71,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:38
72,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:39
73,D,50,-125.0,-75.0,ahn-control-high,Agent_2,2024-12-20 13:33:39
74,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:40
75,B,100,-2000.0,-1900.0,ahn-control-high,Agent_2,2024-12-20 13:33:40
76,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:41
77,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:41
78,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:42
79,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:43
80,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:43
81,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:46
82,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:47
83,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:48
84,B,100,-2000.0,-1900.0,ahn-control-high,Agent_2,2024-12-20 13:33:48
85,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:49
86,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:49
87,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:50
88,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:33:50
89,D,50,-125.0,-75.0,ahn-control-high,Agent_2,2024-12-20 13:33:51
90,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:54
91,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:55
92,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:55
93,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:56
94,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:33:59
95,B,100,0.0,100.0,ahn-control-high,Agent_2,2024-12-20 13:34:00
96,B,100,-2000.0,-1900.0,ahn-control-high,Agent_2,2024-12-20 13:34:00
97,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:34:01
98,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:34:04
99,D,50,0.0,50.0,ahn-control-high,Agent_2,2024-12-20 13:34:06
100,D,50,-125.0,-75.0,ahn-control-high,Agent_2,2024-12-20 13:34:07
1,A,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:07
2,A,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:07
3,A,100,-250.0,-150.0,ahn-control-high,Agent_3,2024-12-20 13:34:08
4,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:08
5,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:08
6,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:09
7,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:12
8,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:13
9,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:14
10,C,50,0.0,50.0,ahn-control-high,Agent_3,2024-12-20 13:34:14
11,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:15
12,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:16
13,D,50,-225.0,-175.0,ahn-control-high,Agent_3,2024-12-20 13:34:16
14,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:17
15,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:17
16,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:18
17,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:20
18,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:21
19,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:21
20,B,100,-1400.0,-1300.0,ahn-control-high,Agent_3,2024-12-20 13:34:22
21,C,50,0.0,50.0,ahn-control-high,Agent_3,2024-12-20 13:34:22
22,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:23
23,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:23
24,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:24
25,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:24
26,B,100,-1550.0,-1450.0,ahn-control-high,Agent_3,2024-12-20 13:34:25
27,C,50,0.0,50.0,ahn-control-high,Agent_3,2024-12-20 13:34:26
28,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:27
29,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:27
30,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:28
31,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:30
32,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:31
33,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:37
34,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:43
35,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:49
36,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:53
37,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:55
38,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:34:57
39,B,100,-1700.0,-1600.0,ahn-control-high,Agent_3,2024-12-20 13:34:57
40,C,50,0.0,50.0,ahn-control-high,Agent_3,2024-12-20 13:34:58
41,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:00
42,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:00
43,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:01
44,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:01
45,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:02
46,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:03
47,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:05
48,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:06
49,B,100,-1850.0,-1750.0,ahn-control-high,Agent_3,2024-12-20 13:35:06
50,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:08
51,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:09
52,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:09
53,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:10
54,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:13
55,B,100,-2000.0,-1900.0,ahn-control-high,Agent_3,2024-12-20 13:35:13
56,C,50,0.0,50.0,ahn-control-high,Agent_3,2024-12-20 13:35:15
57,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:16
58,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:17
59,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:18
60,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:19
61,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:20
62,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:20
63,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:21
64,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:22
65,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:22
66,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:24
67,B,100,-2000.0,-1900.0,ahn-control-high,Agent_3,2024-12-20 13:35:25
68,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:25
69,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:26
70,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:27
71,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:27
72,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:28
73,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:29
74,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:29
75,B,100,-2000.0,-1900.0,ahn-control-high,Agent_3,2024-12-20 13:35:30
76,C,50,-25.0,25.0,ahn-control-high,Agent_3,2024-12-20 13:35:30
77,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:31
78,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:31
79,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:32
80,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:33
81,B,100,-2000.0,-1900.0,ahn-control-high,Agent_3,2024-12-20 13:35:34
82,C,50,0.0,50.0,ahn-control-high,Agent_3,2024-12-20 13:35:35
83,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:35
84,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:36
85,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:37
86,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:37
87,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:38
88,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:40
89,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:41
90,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:41
91,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:44
92,B,100,-2000.0,-1900.0,ahn-control-high,Agent_3,2024-12-20 13:35:44
93,C,50,0.0,50.0,ahn-control-high,Agent_3,2024-12-20 13:35:45
94,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:45
95,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:46
96,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:46
97,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:49
98,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:50
99,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:51
100,B,100,0.0,100.0,ahn-control-high,Agent_3,2024-12-20 13:35:53
1,A,100,-250.0,-150.0,ahn-control-high,Agent_4,2024-12-20 13:35:53
2,B,100,0.0,100.0,ahn-control-high,Agent_4,2024-12-20 13:35:53
3,B,100,0.0,100.0,ahn-control-high,Agent_4,2024-12-20 13:35:54
4,B,100,0.0,100.0,ahn-control-high,Agent_4,2024-12-20 13:35:54
5,B,100,0.0,100.0,ahn-control-high,Agent_4,2024-12-20 13:35:54
6,C,50,-50.0,0.0,ahn-control-high,Agent_4,2024-12-20 13:35:54
7,B,100,-1250.0,-1150.0,ahn-control-high,Agent_4,2024-12-20 13:35:54
8,C,50,0.0,50.0,ahn-control-high,Agent_4,2024-12-20 13:35:55
9,C,50,0.0,50.0,ahn-control-high,Agent_4,2024-12-20 13:35:55
10,C,50,-50.0,0.0,ahn-control-high,Agent_4,2024-12-20 13:35:56
11,D,50,0.0,50.0,ahn-control-high,Agent_4,2024-12-20 13:35:57
12,D,50,0.0,50.0,ahn-control-high,Agent_4,2024-12-20 13:35:58
13,D,50,0.0,50.0,ahn-control-high,Agent_4,2024-12-20 13:35:58
14,D,50,0.0,50.0,ahn-control-high,Agent_4,2024-12-20 13:35:59
15,D,50,0.0,50.0,ahn-control-high,Agent_4,2024-12-20 13:35:59
16,D,50,0.0,50.0,ahn-control-high,Agent_4,2024-12-20 13:36:00
17,D,50,0.0,50.0,ahn-control-high,Agent_4,2024-12-20 13:36:00
18,D,50,0.0,50.0,ahn-control-high,Agent_4,2024-12-20 13:36:01
19,B,100,0.0,100.0,ahn-control-high,Agent_4,2024-12-20 13:36:02
20,B,100,0.0,100.0,ahn-control-high,Agent_4,2024-12-20 13:36:03
21,B,100,0.0,100.0,ahn-control-high,Agent_4,2024-12-20 13:36:03
22,B,100,0.0,100.0,ahn-control-high,Agent_4,2024-12-20 13:36:04
23,B,100,0.0,100.0,ahn-control-high,Agent_4,2024-12-20 13:36:08
24,B,100,0.0,100.0,ahn-control-high,Agent_4,2024-12-20 13:36:10
25,B,100,0.0,100.0,ahn-control-high,Agent_4,2024-12-20 13:36:11
26,B,100,0.0,100.0,ahn-control-high,Agent_4,2024-12-20 13:36:11
27,B,100,0.0,100.0,ahn-control-high,Agent_4,2024-12-20 13:36:13
28,B,100,0.0,100.0,ahn-control-high,Agent_4,2024-12-20 13:36:15
29,B,100,0.0,100.0,ahn-control-high,Agent_4,2024-12-20 13:36:17
30,B,100,-1550.0,-1450.0,ahn-control-high,Agent_4,2024-12-20 13:36:18
31,D,50,-175.0,-125.0,ahn-control-high,Agent_4,2024-12-20 13:36:18
32,B,100,0.0,100.0,ahn-control-high,Agent_4,2024-12-20 13:36:19
33,B,100,0.0,100.0,ahn-control-high,Agent_4,2024-12-20 13:36:19
34,B,100,-1700.0,-1600.0,ahn-control-high,Agent_4,2024-12-20 13:36:20
35,D,50,0.0,50.0,ahn-control-high,Agent_4,2024-12-20 13:36:20
36,D,50,0.0,50.0,ahn-control-high,Agent_4,2024-12-20 13:36:21
