trial,deck,gain,loss,net,trial_type,agentN,data_set,population,information_level,deckN
54,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
55,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
56,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
57,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
58,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
59,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
60,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
61,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
62,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
63,B,100,-1250.0,-1150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,2
64,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
65,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
66,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
67,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
68,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
69,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
70,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
71,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
72,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
73,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
74,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
75,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
76,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
77,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
78,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
79,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
80,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
81,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
82,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
83,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
84,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
85,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
86,D,50,0.0,50.0,wetzels-addict-high,Agent_1,wetzels,addict,high,4
87,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
88,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
89,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
90,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
91,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
92,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
93,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
94,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
95,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
96,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
97,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
98,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
99,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
100,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
101,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
102,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
103,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
104,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
105,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
106,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
107,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
108,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
109,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
110,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
111,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
112,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
113,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
114,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
115,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
116,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
117,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
118,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
119,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
120,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
121,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
122,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
123,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
124,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
125,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
126,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
127,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
128,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
129,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
130,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
131,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
132,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
133,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
134,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
135,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
136,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
137,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
138,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
139,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
140,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
141,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
142,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
143,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
144,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
145,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
146,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
147,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
148,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
149,A,100,-250.0,-150.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
150,A,100,0.0,100.0,wetzels-addict-high,Agent_1,wetzels,addict,high,1
1,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
2,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
3,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
4,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
5,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
6,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
7,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
8,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
9,C,50,-50.0,0.0,wetzels-addict-high,Agent_2,wetzels,addict,high,3
10,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
11,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
12,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
13,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
14,D,50,-250.0,-200.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
15,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
16,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
17,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
18,B,100,-1250.0,-1150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
19,C,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,3
20,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
21,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
22,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
23,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
24,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
25,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
26,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
27,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
28,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
29,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
30,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
31,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
32,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
33,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
34,D,50,-250.0,-200.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
35,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
36,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
37,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
38,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
39,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
40,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
41,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
42,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
43,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
44,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
45,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
46,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
47,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
48,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
49,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
50,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
51,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
52,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
53,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
54,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
55,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
56,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
57,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
58,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
59,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
60,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
61,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
62,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
63,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
64,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
65,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
66,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
67,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
68,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
69,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
70,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
71,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
72,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
73,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
74,D,50,-250.0,-200.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
75,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
76,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
77,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
78,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
79,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
80,B,100,-1250.0,-1150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
81,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
82,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
83,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
84,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
85,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
86,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
87,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
88,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
89,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
90,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
91,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
92,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
93,B,100,-1250.0,-1150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
94,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
95,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
96,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
97,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
98,D,50,-250.0,-200.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
99,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
100,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
101,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
102,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
103,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
104,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
105,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
106,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
107,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
108,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
109,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
110,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
111,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
112,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
113,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
114,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
115,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
116,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
117,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
118,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
119,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
120,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
121,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
122,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
123,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
124,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
125,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
126,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
127,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
128,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
129,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
130,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
131,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
132,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
133,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
134,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
135,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
136,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
137,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
138,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
139,D,50,0.0,50.0,wetzels-addict-high,Agent_2,wetzels,addict,high,4
140,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
141,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
142,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
143,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
144,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
145,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
146,B,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
147,B,100,-1250.0,-1150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,2
148,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
149,A,100,0.0,100.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
150,A,100,-250.0,-150.0,wetzels-addict-high,Agent_2,wetzels,addict,high,1
1,A,100,0.0,100.0,wetzels-addict-high,Agent_3,wetzels,addict,high,1
2,A,100,0.0,100.0,wetzels-addict-high,Agent_3,wetzels,addict,high,1
3,A,100,0.0,100.0,wetzels-addict-high,Agent_3,wetzels,addict,high,1
4,A,100,-250.0,-150.0,wetzels-addict-high,Agent_3,wetzels,addict,high,1
5,B,100,0.0,100.0,wetzels-addict-high,Agent_3,wetzels,addict,high,2
6,B,100,0.0,100.0,wetzels-addict-high,Agent_3,wetzels,addict,high,2
7,B,100,0.0,100.0,wetzels-addict-high,Agent_3,wetzels,addict,high,2
8,B,100,0.0,100.0,wetzels-addict-high,Agent_3,wetzels,addict,high,2
9,D,50,0.0,50.0,wetzels-addict-high,Agent_3,wetzels,addict,high,4
10,D,50,0.0,50.0,wetzels-addict-high,Agent_3,wetzels,addict,high,4
11,C,50,0.0,50.0,wetzels-addict-high,Agent_3,wetzels,addict,high,3
12,A,100,-250.0,-150.0,wetzels-addict-high,Agent_3,wetzels,addict,high,1
13,A,100,0.0,100.0,wetzels-addict-high,Agent_3,wetzels,addict,high,1
14,A,100,-250.0,-150.0,wetzels-addict-high,Agent_3,wetzels,addict,high,1
15,D,50,0.0,50.0,wetzels-addict-high,Agent_3,wetzels,addict,high,4
16,D,50,0.0,50.0,wetzels-addict-high,Agent_3,wetzels,addict,high,4
17,B,100,0.0,100.0,wetzels-addict-high,Agent_3,wetzels,addict,high,2
18,B,100,0.0,100.0,wetzels-addict-high,Agent_3,wetzels,addict,high,2
19,B,100,0.0,100.0,wetzels-addict-high,Agent_3,wetzels,addict,high,2
20,B,100,0.0,100.0,wetzels-addict-high,Agent_3,wetzels,addict,high,2
21,A,100,0.0,100.0,wetzels-addict-high,Agent_3,wetzels,addict,high,1
22,A,100,-250.0,-150.0,wetzels-addict-high,Agent_3,wetzels,addict,high,1
23,D,50,0.0,50.0,wetzels-addict-high,Agent_3,wetzels,addict,high,4
24,A,100,0.0,100.0,wetzels-addict-high,Agent_3,wetzels,addict,high,1
25,A,100,-250.0,-150.0,wetzels-addict-high,Agent_3,wetzels,addict,high,1
