trial,deck,gain,loss,net,trial_type,agentN,date
25,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:05:48
26,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:05:48
27,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:05:49
28,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:05:50
29,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:05:50
30,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:05:52
31,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:05:53
32,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:05:53
33,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:05:54
34,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:05:55
35,D,50,-250.0,-200.0,wetzels-control-low,Agent_1,2024-12-20 18:05:56
36,B,100,0.0,100.0,wetzels-control-low,Agent_1,2024-12-20 18:05:56
37,B,100,-1250.0,-1150.0,wetzels-control-low,Agent_1,2024-12-20 18:05:57
38,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:05:58
39,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:05:59
40,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:05:59
41,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:01
42,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:02
43,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:02
44,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:06
45,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:06
46,D,50,-250.0,-200.0,wetzels-control-low,Agent_1,2024-12-20 18:06:07
47,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:08
48,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:09
49,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:10
50,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:11
51,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:11
52,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:12
53,D,50,-250.0,-200.0,wetzels-control-low,Agent_1,2024-12-20 18:06:15
54,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:16
55,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:17
56,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:17
57,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:18
58,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:19
59,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:20
60,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:21
61,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:22
62,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:23
63,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:25
64,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:27
65,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:28
66,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:29
67,D,50,-250.0,-200.0,wetzels-control-low,Agent_1,2024-12-20 18:06:29
68,B,100,0.0,100.0,wetzels-control-low,Agent_1,2024-12-20 18:06:32
69,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:35
70,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:37
71,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:38
72,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:39
73,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:39
74,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:40
75,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:41
76,D,50,-250.0,-200.0,wetzels-control-low,Agent_1,2024-12-20 18:06:41
77,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:42
78,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:45
79,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:48
80,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:48
81,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:49
82,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:51
83,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:51
84,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:52
85,D,50,-250.0,-200.0,wetzels-control-low,Agent_1,2024-12-20 18:06:52
86,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:53
87,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:54
88,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:56
89,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:56
90,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:57
91,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:57
92,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:58
93,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:06:58
94,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:00
95,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:00
96,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:01
97,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:01
98,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:02
99,D,50,-250.0,-200.0,wetzels-control-low,Agent_1,2024-12-20 18:07:02
100,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:03
101,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:03
102,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:04
103,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:06
104,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:07
105,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:07
106,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:08
107,D,50,-250.0,-200.0,wetzels-control-low,Agent_1,2024-12-20 18:07:09
108,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:10
109,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:11
110,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:12
111,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:12
112,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:13
113,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:13
114,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:14
115,D,50,-250.0,-200.0,wetzels-control-low,Agent_1,2024-12-20 18:07:18
116,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:18
117,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:20
118,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:21
119,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:21
120,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:22
121,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:23
122,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:24
123,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:26
124,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:27
125,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:28
126,D,50,-250.0,-200.0,wetzels-control-low,Agent_1,2024-12-20 18:07:30
127,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:30
128,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:32
129,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:32
130,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:33
131,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:34
132,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:34
133,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:35
134,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:36
135,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:37
136,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:37
137,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:38
138,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:39
139,D,50,-250.0,-200.0,wetzels-control-low,Agent_1,2024-12-20 18:07:40
140,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:41
141,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:41
142,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:43
143,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:44
144,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:44
145,D,50,-250.0,-200.0,wetzels-control-low,Agent_1,2024-12-20 18:07:45
146,B,100,0.0,100.0,wetzels-control-low,Agent_1,2024-12-20 18:07:46
147,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:47
148,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:47
149,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:48
150,D,50,0.0,50.0,wetzels-control-low,Agent_1,2024-12-20 18:07:49
1,A,100,-250.0,-150.0,wetzels-control-low,Agent_2,2024-12-20 18:07:49
2,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:07:49
3,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:07:49
4,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:07:49
5,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:07:50
6,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:07:50
7,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:07:50
8,B,100,-1250.0,-1150.0,wetzels-control-low,Agent_2,2024-12-20 18:07:50
9,C,50,-50.0,0.0,wetzels-control-low,Agent_2,2024-12-20 18:07:50
10,D,50,-250.0,-200.0,wetzels-control-low,Agent_2,2024-12-20 18:07:51
11,A,100,-250.0,-150.0,wetzels-control-low,Agent_2,2024-12-20 18:07:51
12,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:07:53
13,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:07:55
14,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:07:56
15,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:07:56
16,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:07:57
17,C,50,0.0,50.0,wetzels-control-low,Agent_2,2024-12-20 18:07:57
18,B,100,-1250.0,-1150.0,wetzels-control-low,Agent_2,2024-12-20 18:07:58
19,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:07:58
20,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:07:59
21,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:00
22,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:00
23,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:01
24,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:05
25,B,100,-1250.0,-1150.0,wetzels-control-low,Agent_2,2024-12-20 18:08:06
26,D,50,-250.0,-200.0,wetzels-control-low,Agent_2,2024-12-20 18:08:06
27,C,50,-50.0,0.0,wetzels-control-low,Agent_2,2024-12-20 18:08:07
28,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:07
29,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:08
30,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:09
31,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:10
32,A,100,-250.0,-150.0,wetzels-control-low,Agent_2,2024-12-20 18:08:10
33,B,100,-1250.0,-1150.0,wetzels-control-low,Agent_2,2024-12-20 18:08:11
34,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:11
35,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:12
36,D,50,0.0,50.0,wetzels-control-low,Agent_2,2024-12-20 18:08:15
37,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:15
38,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:16
39,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:18
40,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:19
41,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:20
42,B,100,-1250.0,-1150.0,wetzels-control-low,Agent_2,2024-12-20 18:08:20
43,C,50,-50.0,0.0,wetzels-control-low,Agent_2,2024-12-20 18:08:22
44,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:22
45,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:24
46,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:24
47,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:25
48,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:26
49,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:28
50,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:30
51,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:31
52,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:31
53,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:32
54,B,100,-1250.0,-1150.0,wetzels-control-low,Agent_2,2024-12-20 18:08:32
55,D,50,-250.0,-200.0,wetzels-control-low,Agent_2,2024-12-20 18:08:33
56,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:35
57,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:35
58,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:40
59,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:40
60,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:41
61,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:42
62,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:42
63,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:46
64,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:46
65,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:47
66,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:49
67,B,100,-1250.0,-1150.0,wetzels-control-low,Agent_2,2024-12-20 18:08:50
68,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:50
69,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:51
70,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:51
71,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:52
72,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:52
73,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:53
74,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:53
75,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:54
76,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:57
77,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:58
78,B,100,-1250.0,-1150.0,wetzels-control-low,Agent_2,2024-12-20 18:08:58
79,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:59
80,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:08:59
81,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:00
82,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:02
83,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:02
84,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:03
85,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:05
86,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:07
87,B,100,-1250.0,-1150.0,wetzels-control-low,Agent_2,2024-12-20 18:09:07
88,D,50,0.0,50.0,wetzels-control-low,Agent_2,2024-12-20 18:09:08
89,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:08
90,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:10
91,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:11
92,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:12
93,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:12
94,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:13
95,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:14
96,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:15
97,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:15
98,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:20
99,B,100,-1250.0,-1150.0,wetzels-control-low,Agent_2,2024-12-20 18:09:20
100,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:21
101,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:21
102,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:24
103,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:26
104,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:28
105,B,100,-1250.0,-1150.0,wetzels-control-low,Agent_2,2024-12-20 18:09:28
106,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:29
107,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:29
108,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:30
109,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:31
110,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:33
111,D,50,0.0,50.0,wetzels-control-low,Agent_2,2024-12-20 18:09:33
112,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:34
113,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:35
114,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:36
115,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:37
116,B,100,-1250.0,-1150.0,wetzels-control-low,Agent_2,2024-12-20 18:09:38
117,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:38
118,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:39
119,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:40
120,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:41
121,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:41
122,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:42
123,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:42
124,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:45
125,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:45
126,B,100,-1250.0,-1150.0,wetzels-control-low,Agent_2,2024-12-20 18:09:47
127,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:47
128,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:49
129,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:49
130,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:50
131,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:50
132,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:51
133,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:52
134,B,100,-1250.0,-1150.0,wetzels-control-low,Agent_2,2024-12-20 18:09:53
135,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:54
136,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:55
137,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:57
138,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:58
139,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:09:59
140,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:10:00
141,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:10:00
142,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:10:01
143,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:10:02
144,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:10:03
145,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:10:05
146,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:10:05
147,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:10:06
148,B,100,-1250.0,-1150.0,wetzels-control-low,Agent_2,2024-12-20 18:10:07
149,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:10:08
150,B,100,0.0,100.0,wetzels-control-low,Agent_2,2024-12-20 18:10:09
1,A,100,0.0,100.0,wetzels-control-low,Agent_3,2024-12-20 18:10:10
2,A,100,0.0,100.0,wetzels-control-low,Agent_3,2024-12-20 18:10:10
3,A,100,-250.0,-150.0,wetzels-control-low,Agent_3,2024-12-20 18:10:10
4,B,100,0.0,100.0,wetzels-control-low,Agent_3,2024-12-20 18:10:10
5,B,100,0.0,100.0,wetzels-control-low,Agent_3,2024-12-20 18:10:10
6,B,100,-1250.0,-1150.0,wetzels-control-low,Agent_3,2024-12-20 18:10:10
7,D,50,0.0,50.0,wetzels-control-low,Agent_3,2024-12-20 18:10:11
8,D,50,0.0,50.0,wetzels-control-low,Agent_3,2024-12-20 18:10:15
9,C,50,-50.0,0.0,wetzels-control-low,Agent_3,2024-12-20 18:10:18
10,C,50,-50.0,0.0,wetzels-control-low,Agent_3,2024-12-20 18:10:21
11,A,100,-250.0,-150.0,wetzels-control-low,Agent_3,2024-12-20 18:10:22
12,D,50,0.0,50.0,wetzels-control-low,Agent_3,2024-12-20 18:10:23
13,D,50,0.0,50.0,wetzels-control-low,Agent_3,2024-12-20 18:10:24
14,D,50,0.0,50.0,wetzels-control-low,Agent_3,2024-12-20 18:10:24
15,D,50,0.0,50.0,wetzels-control-low,Agent_3,2024-12-20 18:10:25
16,A,100,-250.0,-150.0,wetzels-control-low,Agent_3,2024-12-20 18:10:25
17,D,50,-250.0,-200.0,wetzels-control-low,Agent_3,2024-12-20 18:10:26
18,C,50,-50.0,0.0,wetzels-control-low,Agent_3,2024-12-20 18:10:26
19,D,50,0.0,50.0,wetzels-control-low,Agent_3,2024-12-20 18:10:27
20,D,50,0.0,50.0,wetzels-control-low,Agent_3,2024-12-20 18:10:28
21,D,50,0.0,50.0,wetzels-control-low,Agent_3,2024-12-20 18:10:29
22,D,50,0.0,50.0,wetzels-control-low,Agent_3,2024-12-20 18:10:30
23,D,50,0.0,50.0,wetzels-control-low,Agent_3,2024-12-20 18:10:30
24,D,50,0.0,50.0,wetzels-control-low,Agent_3,2024-12-20 18:10:31
25,D,50,0.0,50.0,wetzels-control-low,Agent_3,2024-12-20 18:10:31
26,D,50,0.0,50.0,wetzels-control-low,Agent_3,2024-12-20 18:10:32
27,D,50,-250.0,-200.0,wetzels-control-low,Agent_3,2024-12-20 18:10:32
28,A,100,-250.0,-150.0,wetzels-control-low,Agent_3,2024-12-20 18:10:35
