index,parameter,value
128,K,2.33635666349617
129,K,1.89026059805643
130,K,2.33205234077398
131,K,2.04240001936033
132,K,2.60333514320835
133,K,2.59859596187317
134,K,2.00078746408688
135,K,3.05653334221423
136,K,2.0195665068432
137,K,2.65377475719967
138,K,2.4246307298655
139,K,2.29558957783753
140,K,2.24341528535357
141,K,2.47616717961841
142,K,2.34378124792423
143,K,1.76493186163156
144,K,2.31150854870642
145,K,2.58899110385321
146,K,2.20956758791395
147,K,2.50005738753796
148,K,2.6055180707123
149,K,2.03751576181277
150,K,2.6502334889064
151,K,2.7579875312621
152,K,2.32499947665314
153,K,2.18399476022565
154,K,2.31539179035805
155,K,1.99905111245148
156,K,2.14368564093848
157,K,1.92619923301405
158,K,1.98410198940167
159,K,2.3946624930637
160,K,2.08683126819283
161,K,2.29829544017212
162,K,1.88095680581056
163,K,2.32355178218957
164,K,2.09379362145967
165,K,2.6337766215457
166,K,2.34675868014469
167,K,2.01589598545505
168,K,2.33721946858651
169,K,2.43945878524827
170,K,2.48486559066386
171,K,2.11982224501095
172,K,2.31174008752336
173,K,1.88391104364246
174,K,2.44906558114017
175,K,1.95937572728425
176,K,2.89944684670672
177,K,2.68965610323786
178,K,2.5343553139235
179,K,2.39246822391174
180,K,2.28438147736786
181,K,2.0845105861748
182,K,2.75061968133938
183,K,2.09402945112889
184,K,2.11601423613869
185,K,2.74555764166797
186,K,2.66657488900281
187,K,2.43079794114156
188,K,1.95402367047708
189,K,2.1859741398438
190,K,2.61418743161781
191,K,3.12536463804691
192,K,1.48264495771581
193,K,2.8398508816912
194,K,2.22776465384448
195,K,2.29897598362912
196,K,2.19288089918448
197,K,1.86674149357934
198,K,2.30975480717014
199,K,2.44054672798814
200,K,2.79008156441708
201,K,2.5278716652129
202,K,2.35294478010154
203,K,2.64534872242903
204,K,1.7592730904572
205,K,2.37899937087811
206,K,2.68319623998355
207,K,2.16551165740985
208,K,2.168407152602
209,K,2.612552801388
210,K,1.77777742390281
211,K,2.87123344966355
212,K,2.07083014963137
213,K,2.46004620192951
214,K,3.1792464628152
215,K,2.02939117080897
216,K,2.47025376198635
217,K,2.80324221902313
218,K,2.54144924715127
219,K,2.39731970537368
220,K,2.72059706100234
221,K,2.40554834236226
222,K,1.88527014310099
223,K,2.14080312591196
224,K,2.44567025131268
225,K,2.30397843139488
226,K,2.54768799311906
227,K,1.87101546888596
228,K,2.2882675828999
229,K,2.01223415000572
230,K,2.62321151411808
231,K,2.52805817010285
232,K,3.17453347048072
233,K,2.45846422436052
234,K,2.2884828491304
235,K,2.64894003262692
236,K,2.67803028837936
237,K,2.21639699720914
238,K,2.41243941712651
239,K,2.62872649007441
240,K,2.06192210031149
241,K,2.37937567902329
242,K,1.85091111817772
243,K,2.78414292935215
244,K,2.82636335223885
245,K,2.46549025317813
246,K,1.75710510929712
247,K,2.23925271807076
248,K,2.32845323260924
249,K,2.27755677633436
250,K,2.26704001293564
251,K,2.45352361597815
252,K,3.12617070095766
253,K,2.34739009806519
254,K,2.65147714000149
255,K,1.95585836161668
256,K,2.44970872267821
257,K,2.38405772600685
258,K,2.01129031266005
259,K,2.37859673932136
260,K,2.24717476032904
261,K,2.3418287644075
262,K,2.33940965442044
263,K,2.18500568651962
264,K,1.94753635752924
265,K,2.66966484225174
266,K,2.43347898152463
267,K,1.79479782631612
268,K,2.23125377487746
269,K,2.53145214347167
270,K,2.2449882802542
271,K,2.02174646038628
272,K,2.88942034393818
273,K,2.37661044368559
274,K,2.33973872678566
275,K,2.33109248246639
276,K,1.97408024073277
277,K,2.50029758114986
278,K,2.56398069845717
279,K,2.81820520701945
280,K,2.29123128581353
281,K,2.02854615621851
282,K,2.47920466645374
283,K,2.50601492008908
284,K,2.07930201703362
285,K,2.77338192566028
286,K,2.07235288663581
287,K,2.45409214174124
288,K,2.54536458310067
289,K,2.23689803814052
290,K,2.2242586110605
291,K,2.14616817167765
292,K,2.45877330198297
293,K,2.47747093441929
294,K,2.37410547307739
295,K,2.38373821673579
296,K,2.48445096953434
297,K,2.29435130075744
298,K,1.86464768199054
299,K,2.09960595524927
300,K,1.69484716214946
301,K,2.11650057577828
302,K,2.5435309191214
303,K,2.52924616478986
304,K,2.08995000252405
305,K,2.06908293809246
306,K,2.6558241468285
307,K,1.88963845970161
308,K,2.34590613866621
309,K,2.65470477456993
310,K,1.81675987619563
311,K,2.7769291904641
312,K,2.24227178729118
313,K,2.16991822329426
314,K,2.06998259094187
315,K,2.75368289017783
316,K,2.64968353874095
317,K,2.358498674639
318,K,2.31284830647572
319,K,2.44415057894456
320,K,2.45268530339695
321,K,2.52647644622942
322,K,2.42851067422867
323,K,2.28386261176638
324,K,2.21429846026239
325,K,2.48578173536434
326,K,2.27037305174346
327,K,2.43628553239932
328,K,2.53301065018331
329,K,1.82255514111215
330,K,2.79362352702525
331,K,2.07689387482878
332,K,2.445572286847
333,K,2.2995800640367
334,K,2.72726876771395
335,K,1.77488629381497
336,K,1.87332320936466
337,K,3.39146013501307
338,K,2.05589910695242
339,K,2.69177571513974
340,K,2.82306106589196
341,K,2.13676449752067
342,K,2.34726321886369
343,K,2.43002961355823
344,K,1.9224279758092
345,K,2.29233452482502
346,K,2.31342873704619
347,K,2.56996756791732
348,K,2.49164063918582
349,K,2.43469204242829
350,K,1.93108142640285
351,K,2.02359277440135
352,K,1.85087096342242
353,K,2.102347458907
354,K,1.76332241103755
355,K,2.23712223747521
356,K,2.39282255793439
357,K,2.17525742628451
358,K,2.2393815265027
359,K,2.41441188025665
360,K,2.23348499788105
361,K,2.04782231609514
362,K,2.06754563886148
363,K,2.13979639740622
364,K,2.23067084954807
365,K,2.10497006916138
366,K,2.08340661907194
367,K,2.65528555180483
368,K,2.09740248283348
369,K,1.91010034870437
370,K,1.97949392680572
371,K,2.34443306436683
372,K,2.82015039703548
373,K,2.68408662446505
374,K,2.20157596699397
375,K,2.30003706795573
376,K,2.31357862464246
377,K,2.41272969333237
378,K,2.11536909186154
379,K,2.14847036563465
380,K,2.2717331451306
381,K,2.28357227392339
382,K,2.18181517513584
383,K,2.04280677204836
384,K,2.59827807593936
385,K,1.83601798467939
386,K,1.98468273812959
387,K,1.96528186424485
388,K,2.37513902231214
389,K,2.72735115392424
390,K,2.24549954266271
391,K,1.66564829397072
392,K,2.25206766184182
393,K,2.06927838905325
394,K,2.98532119030685
395,K,1.89787376519156
396,K,2.41701763109781
397,K,2.42509070708875
398,K,2.18487811171512
399,K,2.04956451550419
400,K,2.29104528492435
401,K,2.35402526900068
402,K,2.60993443781728
403,K,2.99635563279126
404,K,2.42166629681933
405,K,1.9961684987235
406,K,2.30914201270874
407,K,2.51635583214267
408,K,2.16608660404173
409,K,2.84612075126035
410,K,2.45850477148836
411,K,2.32529033038592
412,K,3.06078148325462
413,K,1.80995376797588
414,K,2.84821323433682
415,K,2.16272270684319
416,K,2.62011328597307
417,K,2.11983844618469
418,K,1.90960123773515
419,K,2.32639636540063
420,K,2.46950146506187
421,K,2.61582076629997
422,K,2.10070783279704
423,K,1.97068305216171
424,K,2.04918050475321
425,K,2.37555313842485
426,K,2.02825968115096
427,K,2.11639488423988
428,K,3.05947439068879
429,K,2.09377973863461
430,K,1.99911471136813
431,K,2.49615796095877
432,K,2.48507275233806
433,K,2.01492980337275
434,K,2.47446416724531
435,K,2.03953167059277
436,K,2.5043483588478
437,K,1.7750865972169
438,K,2.58890671779787
439,K,2.29544168711048
440,K,1.98342171559999
441,K,2.21860115350353
442,K,2.63910912463171
443,K,2.44686835491393
444,K,2.2075178199681
445,K,2.71733327069791
446,K,2.72346040239631
447,K,2.2033953863883
448,K,2.01592774700835
449,K,2.12075149637117
450,K,2.10053921629246
451,K,1.97905263558458
452,K,2.00976928730743
453,K,1.97451624726907
454,K,2.23330300705238
455,K,1.84867959531991
456,K,2.12801677161115
457,K,2.44405873804382
458,K,2.09275660777341
459,K,1.94226327826137
460,K,2.3940946453764
461,K,2.71669016306321
462,K,2.44684179272178
463,K,2.62299940720617
464,K,1.75740981464239
465,K,2.31424734558144
466,K,2.06724375810062
467,K,3.219989303576
468,K,2.53878808922644
469,K,2.04856355826259
470,K,2.16121491591275
471,K,2.50807836160261
472,K,2.20967825657766
473,K,2.34673071891308
474,K,2.39028094622637
475,K,2.46567964655216
476,K,1.82815737902258
477,K,2.4576469881302
478,K,2.27815658109943
479,K,2.58035658286819
480,K,2.33201312761753
481,K,2.18944267088615
482,K,2.23464399286509
483,K,2.10805831170096
484,K,2.22773192320461
485,K,1.9670550449726
486,K,2.63969003040126
487,K,2.02110030514904
488,K,2.34864091132595
489,K,2.01934504065049
490,K,2.4754953200581
491,K,2.09545555039696
492,K,1.91900447796449
493,K,1.99165899755411
494,K,2.62569291774573
495,K,2.18704195770225
496,K,2.45240321661682
497,K,2.10642785229714
498,K,1.95927724733262
499,K,1.98418934446858
500,K,2.23535860944799
501,K,2.73807149344259
502,K,1.71962569363206
503,K,2.23451551504248
504,K,2.43682757515714
505,K,2.27148642201894
506,K,2.17960271152817
507,K,2.1588604584358
508,K,2.17379467098276
509,K,2.43965593839742
510,K,2.07021628337318
511,K,2.1173025168848
512,K,2.48276547764797
513,K,1.84726286885434
514,K,2.60113970738659
515,K,2.02449350091551
516,K,2.04547397201837
517,K,1.76858399653952
518,K,2.30236805333291
519,K,2.06886916487521
520,K,2.42473731327731
521,K,2.14886747181137
522,K,2.7383269356506
523,K,2.10519548041461
524,K,2.24646337026161
525,K,1.8414269268485
526,K,2.21975851467102
527,K,2.14880669303517
528,K,1.69825544375941
529,K,1.92281471384923
530,K,2.0755074152036
531,K,2.05834337069709
532,K,2.02875425393414
533,K,2.30527339299451
534,K,2.65966792584058
535,K,2.62749884402735
536,K,2.71351925618257
537,K,2.37425133984635
538,K,2.07501509127038
539,K,2.72582756528441
540,K,2.4581560398913
541,K,2.20066679295769
542,K,2.15833665214584
543,K,2.22893295516039
544,K,1.9682309557298
545,K,2.2640362038765
546,K,2.1509777596924
547,K,2.50580682020013
548,K,2.33645935482081
549,K,2.58857593137236
550,K,2.56090702730101
551,K,2.28686708657576
552,K,2.26899207177541
553,K,2.23322763045707
554,K,1.94524166060413
555,K,2.8520096196404
556,K,2.15126727171683
557,K,1.90398601079404
558,K,2.5222451066554
559,K,2.12305937910253
560,K,2.31774875875787
561,K,2.92964577748032
562,K,2.1681991957397
563,K,2.08344210710381
564,K,2.3536111219079
565,K,2.06163334903199
566,K,2.03610729239767
567,K,2.27931354999679
568,K,2.10068917960013
569,K,2.2107712990704
570,K,3.13762823202342
571,K,1.99509690346503
572,K,1.91039326575725
573,K,2.45748419309184
574,K,3.05266393069908
575,K,2.00257723060664
576,K,2.29395228272482
577,K,2.26077981886745
578,K,2.49483369814025
579,K,2.67623895882239
580,K,2.75611828551362
581,K,2.28809815919793
582,K,2.65912815145003
583,K,2.1817704041682
584,K,2.39928222761766
585,K,2.63677532931956
586,K,2.24867108889838
587,K,2.69715410709279
588,K,2.56020022424518
589,K,2.34918591339767
590,K,2.40211296592793
591,K,2.5467071149908
592,K,2.02096390805952
593,K,2.47851115581724
594,K,1.98929289727751
595,K,1.65465147279965
596,K,1.93225893216812
597,K,2.53154771259818
598,K,2.30380722789352
599,K,2.41974869574749
600,K,2.31206433298041
601,K,2.69166048248068
602,K,2.23940550142661
603,K,2.1187321557466
604,K,2.20906515701597
605,K,2.95483122089403
606,K,2.19817356909464
607,K,2.11735224999914
608,K,2.3633833921437
609,K,2.40152630300798
610,K,2.45190606734534
611,K,2.26032767437047
612,K,2.02838669206371
613,K,1.93207347247316
614,K,2.53647345573645
615,K,2.10879740074872
616,K,1.90945501353209
617,K,1.80434025714175
618,K,2.35798511156583
619,K,1.81276514931446
620,K,2.22773831335764
621,K,2.22291980566848
622,K,2.63079622501237
623,K,1.83587231118246
624,K,1.86946671118644
625,K,2.77967487700456
626,K,2.25079702625643
627,K,2.63508147033396
628,K,2.10064874132136
629,K,2.04003333047045
630,K,2.26559959169363
631,K,1.88898774598217
632,K,2.04606482821324
633,K,2.39707460108005
634,K,2.17379430642911
635,K,2.53676061762263
636,K,2.04527764952135
637,K,2.66497917084991
638,K,2.38501499740944
639,K,2.43639581045569
640,K,1.90453241131826
641,K,2.542238845402
642,K,2.15930469559554
643,K,2.2124136808197
644,K,2.09459989798913
645,K,2.17448000851908
646,K,2.28341068836528
647,K,2.53989115199699
648,K,2.75430076130515
649,K,2.00174895295459
650,K,2.2342303457962
651,K,2.1865995435513
652,K,2.27343518531653
653,K,2.90093163055903
654,K,2.54186431929411
655,K,2.11824490291046
656,K,2.23541703245823
657,K,1.82889263199488
658,K,2.19573978115399
659,K,2.07637439204794
660,K,2.40514918558045
661,K,2.20285502673507
662,K,2.29299190435557
663,K,2.37464639171867
664,K,2.12784112466621
665,K,2.24309626926984
666,K,1.99513091485963
667,K,2.01742121184708
668,K,2.38675355078875
669,K,2.50675639285392
670,K,2.58244570833488
671,K,2.40034778369166
672,K,1.88791231259067
673,K,2.92395867001605
674,K,2.28397038073909
675,K,2.26971458198051
676,K,2.06838330148415
677,K,2.25454804126474
678,K,1.98773107497926
679,K,2.40741294845994
680,K,1.94980937994508
681,K,1.86222796611357
682,K,2.0448594112241
683,K,2.11878921398082
684,K,2.04509118718618
685,K,2.60117412439848
686,K,2.87602518775948
687,K,2.52085060708208
688,K,2.76107027725573
689,K,2.30405093489382
690,K,2.58231368014695
691,K,2.05243915362788
692,K,2.31424118942541
693,K,2.51875723378434
694,K,1.75677246189016
695,K,2.61103925691501
696,K,2.32172517811689
697,K,2.24307201790627
698,K,2.36472289174491
699,K,1.97256955796648
700,K,2.67917148850692
701,K,2.32898576994949
702,K,2.21843218899844
703,K,2.05505154822957
704,K,1.90121305585527
705,K,2.06416066666855
706,K,2.18171640966448
707,K,2.6155525917152
708,K,2.99512923388073
709,K,2.52357414227486
710,K,2.45020701956081
711,K,2.53088439587892
712,K,2.7066966200396
713,K,2.14910676145418
714,K,2.49647041904457
715,K,2.26075429575042
716,K,2.12324651871477
717,K,1.74259485010522
718,K,2.45300544281522
719,K,2.86822437327113
720,K,2.39602082505053
721,K,2.22616675761043
722,K,2.90685654351197
723,K,2.05412270161241
724,K,2.30433985246886
725,K,2.23768576924988
726,K,2.94381732853014
727,K,2.22613182902011
728,K,2.53384084130236
729,K,2.00356037311957
730,K,2.00559325943527
731,K,2.31138939088506
732,K,2.92395057806906
733,K,2.72631525041014
734,K,1.82130166394481
735,K,2.15530834053935
736,K,2.20906759813729
737,K,2.01983188836691
738,K,2.6960590936196
739,K,2.28698452152197
740,K,1.83367189298205
741,K,1.85969955575014
742,K,2.48476494107449
743,K,2.45487702242723
744,K,1.91125391232081
745,K,2.4565159271901
746,K,3.0435857335311
747,K,2.46920856619952
748,K,1.75088096850721
749,K,2.39285044017931
750,K,2.41378252334669
751,K,2.00159849491854
752,K,2.07946493561756
753,K,2.55368732590956
754,K,2.49293568580876
755,K,2.02118742809916
756,K,2.45893272737416
757,K,1.87231753333916
758,K,2.19756020353884
759,K,2.32215618542795
760,K,1.77958680734389
761,K,2.09354329028751
762,K,2.3678324421609
763,K,2.61781690125696
764,K,2.6190259683394
765,K,1.60954715280013
766,K,2.32499273267053
767,K,2.42867648204752
768,K,2.30685804430423
769,K,2.26296783252824
770,K,2.44472310553223
771,K,2.00148837297537
772,K,1.88225098698756
773,K,2.44035510624752
774,K,2.41381940916869
775,K,2.28399530589081
776,K,2.47818777494483
777,K,1.86613117714584
778,K,2.26403178859821
779,K,2.12227254039855
780,K,2.19950428377965
781,K,1.95942138131287
782,K,2.2863103725125
783,K,1.9412110295869
784,K,2.48082191083153
785,K,2.46753609756176
786,K,2.27237151721049
787,K,2.83937319429867
788,K,2.33393469213618
789,K,2.41875353671714
790,K,2.57968960090411
791,K,2.44674373026164
792,K,2.27953224098402
793,K,2.66284352841421
794,K,2.42079299594702
795,K,2.31580721508387
796,K,2.3879971791603
797,K,2.13586969584108
798,K,2.1073990582212
799,K,2.22324506354977
800,K,2.00222605936178
801,K,2.57183214118598
802,K,1.95407433756595
803,K,2.48881540571143
804,K,1.99852797715822
805,K,2.62203510937903
806,K,2.2925631491006
807,K,2.38213224156615
808,K,1.82013058275406
809,K,2.42127375417691
810,K,2.6909453671881
811,K,2.1219143754809
812,K,2.13685301850864
813,K,2.2348391676769
814,K,2.46332849268418
815,K,2.13459115800059
816,K,2.337152068903
817,K,2.91368443534935
818,K,2.26863915321315
819,K,2.14655144774963
820,K,2.23761796065759
821,K,2.15704304746352
822,K,2.33465307269125
823,K,1.90709590805873
824,K,2.31283819835025
825,K,2.51250796446066
826,K,2.24085892752269
827,K,2.22331863338577
828,K,2.04273396269957
829,K,2.30070585279073
830,K,2.05213633272735
831,K,2.47055523208803
832,K,2.41455208358413
833,K,2.53726050684039
834,K,2.49407635346825
835,K,2.11387355610904
836,K,2.3249514474749
837,K,2.63962876486489
838,K,2.19792064200385
839,K,1.84085860293325
840,K,2.22341171351353
841,K,2.30939652335986
842,K,2.45946664138825
843,K,2.31625536685267
844,K,2.2778369375832
845,K,2.51663797510111
846,K,2.69547529828021
847,K,3.61406514138608
848,K,2.17156039209182
849,K,2.32907226955626
850,K,2.20183369947214
851,K,2.51539053716765
852,K,2.33439001735536
853,K,2.35222829469961
854,K,2.06718598570839
855,K,2.14907890615151
856,K,1.79708393564064
857,K,2.17254692796763
858,K,1.63696765752675
859,K,2.03198593729697
860,K,2.11099421750472
861,K,2.97866598307306
862,K,1.81278854501786
863,K,2.13266045284889
864,K,1.96688075761826
865,K,2.04873378808977
866,K,2.85899842117472
867,K,2.57633055110849
868,K,2.21370898279679
869,K,2.58176463580577
870,K,2.04585476150483
871,K,2.27290384372693
872,K,1.80337957716554
873,K,2.01807085484505
874,K,1.94575257085532
875,K,2.54095539995766
876,K,1.85858645998278
877,K,2.41660817004597
878,K,2.46292498493638
879,K,2.0563885638683
880,K,2.39061391173416
881,K,2.40016024580989
882,K,2.66645236286289
883,K,2.52774968503722
884,K,2.28993893558023
885,K,2.03499433439561
886,K,2.44586016391595
887,K,2.63155560491294
888,K,1.9505158227278
889,K,2.26797077233454
890,K,2.35062494831817
891,K,2.16018710520105
892,K,2.08673453960698
893,K,1.71831348531204
894,K,2.81955239968123
895,K,2.35678028309598
896,K,1.78229905167239
897,K,2.34882829642956
898,K,2.28814045414882
899,K,2.42081793883296
900,K,2.26179813633154
901,K,2.21657436900966
902,K,2.12740517180149
903,K,2.42210575692478
904,K,2.24425276512979
905,K,2.21699474518119
906,K,2.19360831135289
907,K,2.431591665041
908,K,2.86777620474807
909,K,1.88229159635105
910,K,2.22842737755981
911,K,3.27858276989171
912,K,1.98820671274732
913,K,2.58523813848166
914,K,2.42806472549352
915,K,2.09110522675706
916,K,2.79514552047409
917,K,2.74184364249167
918,K,2.27236690314693
919,K,2.50041771296295
920,K,2.70769799893289
921,K,2.34588038613648
922,K,2.23613626935036
923,K,2.88456644734007
924,K,2.11443253039534
925,K,1.98506302483039
926,K,2.18941036259953
927,K,1.8959692313308
928,K,2.16923272363148
929,K,1.9782282889044
930,K,2.11545166677727
931,K,2.08957994755769
932,K,2.2197506369557
933,K,2.49620436694432
934,K,2.43618594343178
935,K,2.36861482726852
936,K,2.54061189128817
937,K,2.19045391774274
938,K,2.20343526890832
939,K,1.92005213829271
940,K,2.19532079024662
941,K,2.44981213598187
942,K,2.29833664514391
943,K,2.32744195096179
944,K,2.47800746682832
945,K,1.95107062830947
946,K,2.51541436387079
947,K,2.47080480507439
948,K,2.39972524072689
949,K,2.37060006262857
950,K,1.9077845364147
951,K,2.00187859791964
952,K,2.10543644612879
953,K,2.02399688909918
954,K,1.99755874433317
955,K,2.03988833814126
956,K,2.3283337213912
957,K,2.06180497871746
958,K,1.80909773667702
959,K,2.20205441136552
960,K,2.24511624540746
961,K,2.20866054312556
962,K,2.45487570021809
963,K,2.16660995758968
964,K,2.2651865299577
965,K,2.18337363488632
966,K,2.49211458909327
967,K,2.35611288880838
968,K,2.34407194665868
969,K,1.96947829464275
970,K,2.63420936483797
971,K,1.99089915007785
972,K,1.68191920399597
973,K,2.44486330749361
974,K,2.5155934148083
975,K,2.97155899017575
976,K,1.77688021200918
977,K,2.71038063211765
978,K,2.04312231901875
979,K,2.25123241335116
980,K,2.168258248389
981,K,1.85240367189077
982,K,3.03499995200476
983,K,2.49577564507136
984,K,2.31445431722323
985,K,2.20300797892754
986,K,2.42250024527841
987,K,2.0012122464279
988,K,2.60884123714491
989,K,1.85576477825142
990,K,1.74891200956852
991,K,2.0612363116276
992,K,2.26151359232296
993,K,2.60572712615786
994,K,2.20718512070197
995,K,2.34065106772368
996,K,2.33399596506486
997,K,2.41065252469916
998,K,1.87479090764646
999,K,2.80262929155247
1000,K,2.82235901704877
1001,K,2.05184566392341
1002,K,2.05156663914607
1003,K,2.46940051981291
1004,K,2.38317886946556
1005,K,2.70005795069515
1006,K,2.2798380368251
1007,K,1.99048582101365
1008,K,2.1013700898624
1009,K,2.39211488292206
1010,K,2.0190409733622
1011,K,2.47409562000184
1012,K,1.73124038964418
1013,K,2.50270381216364
1014,K,1.79982970544647
1015,K,1.93393228470106
1016,K,2.30269637145207
1017,K,2.89022646787626
1018,K,2.14225774230822
1019,K,2.17431833638675
1020,K,1.80106336382528
1021,K,2.57610959832393
1022,K,2.10347136387563
1023,K,2.05013995744819
1024,K,2.60742678967127
1025,K,2.66066908054484
1026,K,2.32968166072458
1027,K,2.58475782402463
1028,K,2.3008382119348
1029,K,2.29680324142869
1030,K,2.17926288351189
1031,K,2.1437697051193
1032,K,2.16978230329195
1033,K,2.65705334140623
1034,K,2.51590388812155
1035,K,2.09774171868198
1036,K,1.88428122150567
1037,K,2.23467616655539
1038,K,2.55930570368933
1039,K,2.17531789219121
1040,K,1.97682713142755
1041,K,2.13972128247064
1042,K,2.68508646334218
1043,K,2.56262981430952
1044,K,2.20358839386126
1045,K,2.08107581770309
1046,K,2.39829508866733
1047,K,1.73060967425938
1048,K,2.30405827755638
1049,K,2.67466917131053
1050,K,2.39055948010898
1051,K,2.66268826618458
1052,K,1.86012369072273
1053,K,2.30279722755914
1054,K,2.23555794362434
1055,K,2.70599975843681
1056,K,2.20095332098185
1057,K,2.272951424953
1058,K,2.95980187169524
1059,K,2.29902166125097
1060,K,2.88485087388103
1061,K,1.95935213749565
1062,K,2.72776782350789
1063,K,2.74342607876331
1064,K,2.5145545795632
1065,K,2.42753697739701
1066,K,2.6155169097088
1067,K,1.99947002860494
1068,K,2.08947814415149
1069,K,2.19919901145039
1070,K,2.30643553880661
1071,K,2.10322732695507
1072,K,2.26761461868751
1073,K,2.62209745732752
1074,K,2.49857219488111
1075,K,2.51326890863044
1076,K,2.32493344555369
1077,K,1.9088750455807
1078,K,2.16210044306365
1079,K,2.17554210872846
1080,K,2.25229905849836
1081,K,2.24465158115629
1082,K,2.38780035875124
1083,K,2.10592476450658
1084,K,2.14613788029692
1085,K,2.23080880339188
1086,K,2.59126322580812
1087,K,2.35908501237504
1088,K,2.19144679820299
1089,K,2.34443181554997
1090,K,2.60914560536266
1091,K,2.05327147030879
1092,K,2.44393639499835
1093,K,1.82676131539946
1094,K,2.04681831422664
1095,K,2.33477144775766
1096,K,2.82966018004055
1097,K,2.06988084701671
1098,K,2.28843564553672
1099,K,2.1763630268837
1100,K,2.12506171098043
1101,K,2.12371003331483
1102,K,2.56262262387001
1103,K,1.79974658015454
1104,K,2.352429474175
1105,K,2.37866443277159
1106,K,2.11939718094967
1107,K,2.10980477846418
1108,K,2.44940635601152
1109,K,2.51050757816766
1110,K,2.31191387941317
1111,K,2.0392281812111
1112,K,2.32818308095542
1113,K,2.64889285938253
1114,K,2.222575696925
1115,K,2.13571244546053
1116,K,2.25565934244211
1117,K,2.29488145581064
1118,K,2.81028532183197
1119,K,2.42306150447036
1120,K,1.67865540555278
1121,K,3.1130136694376
1122,K,2.13431595852532
1123,K,2.01575542839899
1124,K,2.09466189726888
1125,K,1.87018141970431
1126,K,2.17398680712466
1127,K,2.38689741990473
1128,K,2.49674522742701
1129,K,2.39009991847429
1130,K,2.04304961128363
1131,K,2.59544544117047
1132,K,2.92038510876173
1133,K,2.50683867896488
1134,K,2.45857624581354
1135,K,2.57350130067896
1136,K,2.80043719244432
1137,K,2.15950655354021
1138,K,1.98799738374826
1139,K,2.46054589473532
1140,K,2.02651240726602
1141,K,2.38894697532653
1142,K,2.71555899528391
1143,K,2.22097171883928
1144,K,2.08249718713007
1145,K,2.1727364684335
1146,K,2.21312280993886
1147,K,2.51389634565854
1148,K,2.64062330820617
1149,K,2.30467841739088
1150,K,2.06236085251068
1151,K,2.11063208235504
1152,K,2.73090036737113
1153,K,2.24563831281119
